Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints,Year
1139,Brandon LaFell,LV,WR,9,SF,4.17,2.9,75.0,33.8,0.2,0,8.5,11.3,0.0,0.0,0.0,0.0,0.0,0.0,4.6,4.58,2018
1163,Brandon LaFell,LV,WR,10,LAC,4.17,2.9,75.0,32.5,0.2,0,8.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.45,2018
942,Brandon LaFell,LV,WR,11,ARI,5.32,3.7,80.0,42.7,0.2,0,8.6,10.8,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.47,2018
1925,Brandon Lloyd,SF,WR,1,DAL,2.0,1.0,50.0,6.0,0.0,0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2014
1860,Brandon Lloyd,SF,WR,2,CHI,2.0,1.0,50.0,8.0,0.0,0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,2014
2038,Brandon Lloyd,SF,WR,3,ARI,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2014
2087,Brandon Lloyd,SF,WR,4,PHI,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,2014
1693,Brandon Lloyd,SF,WR,5,KC,2.0,1.0,50.0,12.0,0.0,0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,2014
1384,Brandon Lloyd,SF,WR,6,LAR,3.0,2.0,66.7,22.0,0.0,0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2014
1321,Brandon Lloyd,SF,WR,7,DEN,3.0,2.0,66.7,25.0,0.0,0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2014
1236,Brandon Lloyd,SF,WR,9,LAR,2.0,1.0,50.0,29.0,0.0,0,14.5,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,2014
1447,Brandon Lloyd,SF,WR,10,NO,2.0,1.0,50.0,20.0,0.0,0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2014
1481,Brandon Lloyd,SF,WR,11,NYG,2.0,1.0,50.0,19.0,0.0,0,9.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,2014
1594,Brandon Lloyd,SF,WR,12,WAS,2.0,1.0,50.0,15.0,0.0,0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2014
1821,Brandon Lloyd,SF,WR,13,SEA,2.0,1.0,50.0,9.0,0.0,0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,2014
2138,Brandon Lloyd,SF,WR,15,SEA,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2014
1384,Brandon Lloyd,SF,WR,16,LAC,2.0,1.0,50.0,22.0,0.0,0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2014
1740,Brandon Lloyd,SF,WR,17,ARI,2.0,1.0,50.0,11.0,0.0,0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,2014
255,Brandon Marshall,CHI,WR,1,CIN,14.0,8.0,57.1,102.0,0.0,46,7.3,12.8,0.0,0.0,0.0,0.0,0.0,0.0,10.2,10.2,2013
388,Brandon Marshall,CHI,WR,2,MIN,13.0,7.0,53.8,90.0,0.0,40,6.9,12.9,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2013
338,Brandon Marshall,CHI,WR,3,PIT,12.0,8.0,66.7,94.0,0.0,42,7.8,11.8,0.0,0.0,0.0,0.0,0.0,0.0,9.4,9.4,2013
234,Brandon Marshall,CHI,WR,4,DET,14.0,9.0,64.3,106.0,0.0,47,7.6,11.8,0.0,0.0,0.0,0.0,0.0,0.0,10.6,10.6,2013
174,Brandon Marshall,CHI,WR,5,NO,13.0,9.0,69.2,114.0,0.0,51,8.8,12.7,0.0,0.0,0.0,0.0,0.0,0.0,11.4,11.4,2013
245,Brandon Marshall,CHI,WR,6,NYG,12.0,9.0,75.0,104.0,0.0,47,8.7,11.6,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,2013
43,Brandon Marshall,CHI,WR,7,WAS,11.0,8.0,72.7,91.0,1.0,41,8.3,11.4,0.0,0.0,0.0,0.0,0.0,0.0,15.1,15.1,2013
468,Brandon Marshall,CHI,WR,9,GB,11.0,8.0,72.7,83.0,0.0,37,7.5,10.4,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,2013
31,Brandon Marshall,CHI,WR,10,DET,13.0,9.0,69.2,98.0,1.0,44,7.5,10.9,0.0,0.0,0.0,0.0,0.0,0.0,15.8,15.8,2013
49,Brandon Marshall,CHI,WR,11,BAL,10.0,7.0,70.0,88.0,1.0,40,8.8,12.6,0.0,0.0,0.0,0.0,0.0,0.0,14.8,14.8,2013
398,Brandon Marshall,CHI,WR,12,LAR,11.0,7.0,63.6,89.0,0.0,40,8.1,12.7,0.0,0.0,0.0,0.0,0.0,0.0,8.9,8.9,2013
8,Brandon Marshall,CHI,WR,13,MIN,13.0,9.0,69.2,124.0,1.0,56,9.5,13.8,0.0,0.0,0.0,0.0,0.0,0.0,18.4,18.4,2013
212,Brandon Marshall,CHI,WR,14,DAL,12.0,8.0,66.7,109.0,0.0,49,9.1,13.6,0.0,0.0,0.0,0.0,0.0,0.0,10.9,10.9,2013
180,Brandon Marshall,CHI,WR,15,CLE,12.0,8.0,66.7,113.0,0.0,51,9.4,14.1,0.0,0.0,0.0,0.0,0.0,0.0,11.3,11.3,2013
91,Brandon Marshall,CHI,WR,16,PHI,14.0,10.0,71.4,131.0,0.0,58,9.4,13.1,0.0,0.0,0.0,0.0,0.0,0.0,13.1,13.1,2013
207,Brandon Marshall,CHI,WR,17,GB,12.0,8.0,66.7,110.0,0.0,49,9.2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2013
134,Brandon Marshall,CHI,WR,1,BUF,10.0,6.0,60.0,87.0,1.0,0,8.7,14.5,0.0,0.0,0.0,0.0,0.0,0.0,14.7,14.7,2014
40,Brandon Marshall,CHI,WR,2,SF,12.0,7.0,58.3,101.0,1.0,0,8.4,14.4,0.0,0.0,0.0,0.0,0.0,0.0,16.1,16.1,2014
5,Brandon Marshall,CHI,WR,3,NYJ,10.0,6.0,60.0,116.0,1.0,0,11.6,19.3,0.0,0.0,0.0,0.0,0.0,0.0,17.6,17.6,2014
554,Brandon Marshall,CHI,WR,4,GB,9.0,5.0,55.6,91.0,0.0,0,10.1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,9.1,9.1,2014
304,Brandon Marshall,CHI,WR,5,CAR,9.0,5.0,55.6,68.0,1.0,0,7.6,13.6,0.0,0.0,0.0,0.0,0.0,0.0,12.8,12.8,2014
331,Brandon Marshall,CHI,WR,6,ATL,9.0,5.0,55.6,66.0,1.0,0,7.3,13.2,0.0,0.0,0.0,0.0,0.0,0.0,12.6,12.6,2014
207,Brandon Marshall,CHI,WR,7,MIA,10.0,6.0,60.0,79.0,1.0,0,7.9,13.2,0.0,0.0,0.0,0.0,0.0,0.0,13.9,13.9,2014
318,Brandon Marshall,CHI,WR,8,NE,10.0,6.0,60.0,67.0,1.0,0,6.7,11.2,0.0,0.0,0.0,0.0,0.0,0.0,12.7,12.7,2014
394,Brandon Marshall,CHI,WR,10,GB,9.0,5.0,55.6,61.0,1.0,0,6.8,12.2,0.0,0.0,0.0,0.0,0.0,0.0,12.1,12.1,2014
675,Brandon Marshall,CHI,WR,11,MIN,9.0,5.0,55.6,62.0,0.0,0,6.9,12.4,0.0,0.0,0.0,0.0,0.0,0.0,6.2,6.2,2014
172,Brandon Marshall,CHI,WR,12,TB,10.0,6.0,60.0,83.0,1.0,0,8.3,13.8,0.0,0.0,0.0,0.0,0.0,0.0,14.3,14.3,2014
394,Brandon Marshall,CHI,WR,13,DET,10.0,6.0,60.0,61.0,1.0,0,6.1,10.2,0.0,0.0,0.0,0.0,0.0,0.0,12.1,12.1,2014
522,Brandon Marshall,NYJ,WR,1,CLE,9.0,5.0,55.6,60.0,0.0,0,6.7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2015
465,Brandon Marshall,NYJ,WR,2,IND,9.0,5.0,55.6,68.0,0.0,0,7.6,13.6,0.0,0.0,0.0,0.0,0.0,0.0,6.8,6.8,2015
168,Brandon Marshall,NYJ,WR,3,PHI,10.0,6.0,60.0,74.0,1.0,0,7.4,12.3,0.0,0.0,0.0,0.0,0.0,0.0,13.4,13.4,2015
168,Brandon Marshall,NYJ,WR,4,MIA,10.0,6.0,60.0,74.0,1.0,0,7.4,12.3,0.0,0.0,0.0,0.0,0.0,0.0,13.4,13.4,2015
101,Brandon Marshall,NYJ,WR,6,WAS,10.0,6.0,60.0,80.0,1.0,0,8.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,2015
118,Brandon Marshall,NYJ,WR,7,NE,10.0,6.0,60.0,79.0,1.0,0,7.9,13.2,0.0,0.0,0.0,0.0,0.0,0.0,13.9,13.9,2015
56,Brandon Marshall,NYJ,WR,8,LV,10.0,6.0,60.0,86.0,1.0,0,8.6,14.3,0.0,0.0,0.0,0.0,0.0,0.0,14.6,14.6,2015
140,Brandon Marshall,NYJ,WR,9,JAX,10.0,6.0,60.0,77.0,1.0,0,7.7,12.8,0.0,0.0,0.0,0.0,0.0,0.0,13.7,13.7,2015
184,Brandon Marshall,NYJ,WR,10,BUF,10.0,6.0,60.0,73.0,1.0,0,7.3,12.2,0.0,0.0,0.0,0.0,0.0,0.0,13.3,13.3,2015
168,Brandon Marshall,NYJ,WR,11,HOU,10.0,6.0,60.0,74.0,1.0,0,7.4,12.3,0.0,0.0,0.0,0.0,0.0,0.0,13.4,13.4,2015
201,Brandon Marshall,NYJ,WR,12,MIA,10.0,6.0,60.0,71.0,1.0,0,7.1,11.8,0.0,0.0,0.0,0.0,0.0,0.0,13.1,13.1,2015
130,Brandon Marshall,NYJ,WR,13,NYG,10.0,6.0,60.0,78.0,1.0,0,7.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,13.8,2015
101,Brandon Marshall,NYJ,WR,14,TEN,10.0,6.0,60.0,80.0,1.0,0,8.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,2015
101,Brandon Marshall,NYJ,WR,15,DAL,10.0,6.0,60.0,80.0,1.0,0,8.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,2015
168,Brandon Marshall,NYJ,WR,16,NE,10.0,6.0,60.0,74.0,1.0,0,7.4,12.3,0.0,0.0,0.0,0.0,0.0,0.0,13.4,13.4,2015
101,Brandon Marshall,NYJ,WR,17,BUF,10.0,6.0,60.0,80.0,1.0,0,8.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,2015
164,Brandon Marshall,NYJ,WR,1,CIN,10.2,5.9,60.0,76.7,0.5,0,7.7,12.8,0.0,0.0,0.0,0.0,0.1,0.1,10.5,10.47,2016
366,Brandon Marshall,NYJ,WR,2,BUF,8.82,5.1,55.6,66.4,0.4,0,7.3,13.2,0.0,0.0,0.0,0.0,0.1,0.1,8.8,8.84,2016
799,Brandon Marshall,NYJ,WR,3,KC,5.7,3.3,50.0,43.0,0.3,0,7.2,14.3,0.0,0.0,0.0,0.0,0.1,0.1,5.9,5.9,2016
238,Brandon Marshall,NYJ,WR,4,SEA,8.65,5.0,55.6,69.7,0.5,0,7.8,14.0,0.0,0.0,0.0,0.0,0.1,0.1,9.8,9.77,2016
226,Brandon Marshall,NYJ,WR,5,PIT,10.38,6.0,60.0,76.5,0.4,0,7.6,12.7,0.0,0.0,0.0,0.0,0.1,0.1,9.8,9.85,2016
168,Brandon Marshall,NYJ,WR,6,ARI,10.2,5.9,60.0,76.2,0.5,0,7.6,12.7,0.0,0.0,0.0,0.0,0.1,0.1,10.4,10.42,2016
194,Brandon Marshall,NYJ,WR,7,BAL,8.82,5.1,55.6,79.9,0.4,0,8.9,16.0,0.0,0.0,0.0,0.0,0.1,0.1,10.2,10.19,2016
196,Brandon Marshall,NYJ,WR,8,CLE,8.65,5.0,55.6,77.6,0.4,0,8.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,10.2,10.16,2016
174,Brandon Marshall,NYJ,WR,9,MIA,8.65,5.0,55.6,79.6,0.4,0,8.9,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.36,2016
241,Brandon Marshall,NYJ,WR,10,LAR,10.03,5.8,60.0,81.4,0.3,0,8.1,13.5,0.0,0.0,0.0,0.0,0.1,0.1,9.7,9.74,2016
249,Brandon Marshall,NYJ,WR,12,NE,8.82,5.1,55.6,73.0,0.4,0,8.1,14.6,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,2016
205,Brandon Marshall,NYJ,WR,13,IND,8.65,5.0,55.6,70.8,0.5,0,7.9,14.2,0.0,0.0,0.0,0.0,0.0,0.0,10.1,10.08,2016
403,Brandon Marshall,NYJ,WR,14,SF,8.13,4.7,62.5,67.5,0.3,0,8.5,13.6,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.55,2016
621,Brandon Marshall,NYJ,WR,15,MIA,7.09,4.1,57.1,52.0,0.3,0,7.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2016
557,Brandon Marshall,NYJ,WR,16,NE,7.43,4.3,57.1,56.4,0.3,0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.44,2016
327,Brandon Marshall,NYG,WR,1,DAL,7.61,4.4,50.0,59.6,0.4,0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,8.36,2017
600,Brandon Marshall,NYG,WR,2,DET,6.57,3.8,57.1,49.3,0.3,0,7.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,6.7,6.73,2017
951,Brandon Marshall,NYG,WR,3,PHI,5.01,2.9,60.0,39.4,0.2,0,7.8,13.0,0.0,0.0,0.0,0.0,0.1,0.1,4.9,4.94,2017
887,Brandon Marshall,NYG,WR,4,TB,5.7,3.3,50.0,43.1,0.2,0,7.2,14.3,0.0,0.0,0.0,0.0,0.1,0.1,5.3,5.31,2017
682,Brandon Marshall,NYG,WR,5,LAC,6.22,3.6,66.7,45.1,0.3,0,7.5,11.2,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.31,2017
1409,Brandon Marshall,SEA,WR,1,DEN,4.15,2.4,50.0,27.2,0.1,0,6.8,13.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.32,2018
534,Brandon Marshall,SEA,WR,2,CHI,7.26,4.2,57.1,50.3,0.4,0,7.1,12.5,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.43,2018
804,Brandon Marshall,SEA,WR,3,DAL,6.05,3.5,66.7,42.8,0.3,0,7.2,10.8,0.0,0.0,0.0,0.0,0.0,0.0,6.1,6.08,2018
972,Brandon Marshall,SEA,WR,4,ARI,5.01,2.9,60.0,34.9,0.3,0,7.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.29,2018
1387,Brandon Marshall,SEA,WR,5,LAR,3.46,2.0,66.7,22.6,0.2,0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.46,2018
1708,Brandon Marshall,SEA,WR,6,LV,2.07,1.2,50.0,14.6,0.1,0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.06,2018
1739,Brandon Marshall,SEA,WR,8,DET,1.73,1.0,50.0,13.4,0.1,0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.94,2018
1561,Brandon Powell,DET,WR,9,MIN,2.43,1.5,100.0,19.4,0.1,0,9.5,9.5,0.1,0.4,0.0,0.0,0.0,0.0,2.6,2.58,2018
2143,Brandon Powell,DET,WR,10,CHI,0.48,0.3,0.0,5.2,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.53,2018
1812,Brandon Powell,DET,WR,15,BUF,1.45,0.9,100.0,10.4,0.1,0,10.0,10.0,0.0,0.3,0.0,0.0,0.0,0.0,1.7,1.67,2018
1627,Brandon Powell,DET,WR,16,MIN,2.43,1.5,100.0,16.9,0.1,0,8.5,8.5,0.1,0.6,0.0,0.0,0.0,0.0,2.4,2.35,2018
1611,Brandon Powell,DET,WR,17,GB,2.59,1.6,66.7,17.4,0.1,0,5.7,8.5,0.1,0.7,0.0,0.0,0.0,0.0,2.4,2.41,2018
2356,Brandon Powell,ATL,WR,1,MIN,0.0,0.0,0.0,2.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.22,2019
2310,Brandon Powell,ATL,WR,1,SEA,0.16,0.1,0.0,5.1,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.52,2020
2375,Brandon Powell,ATL,WR,2,DAL,0.16,0.1,0.0,4.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.41,2020
2375,Brandon Powell,ATL,WR,3,CHI,0.48,0.3,0.0,4.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.41,2020
1663,Brandon Powell,ATL,WR,4,GB,2.75,1.7,66.7,15.6,0.1,0,5.3,8.0,0.2,1.7,0.0,0.0,0.0,0.0,2.3,2.33,2020
2225,Brandon Powell,ATL,WR,5,CAR,0.97,0.6,100.0,5.9,0.0,0,6.0,6.0,0.1,0.6,0.0,0.0,0.0,0.0,0.6,0.65,2020
2393,Brandon Powell,ATL,WR,6,MIN,0.48,0.3,0.0,3.5,0.0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.39,2020
2470,Brandon Powell,ATL,WR,8,CAR,0.48,0.3,0.0,2.8,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.29,2020
2310,Brandon Powell,ATL,WR,9,DEN,0.81,0.5,0.0,4.8,0.0,0,5.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.5,0.52,2020
2299,Brandon Powell,ATL,WR,11,NO,0.81,0.5,0.0,4.7,0.0,0,5.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.5,0.53,2020
1874,Brandon Powell,ATL,WR,12,LV,1.29,0.8,100.0,10.0,0.1,0,10.0,10.0,0.1,0.8,0.0,0.0,0.0,0.0,1.7,1.68,2020
2266,Brandon Powell,ATL,WR,13,NO,0.97,0.6,100.0,5.0,0.0,0,5.0,5.0,0.1,0.8,0.0,0.0,0.0,0.0,0.6,0.58,2020
1654,Brandon Powell,ATL,WR,14,LAC,2.26,1.4,50.0,16.7,0.1,0,8.5,17.0,0.1,0.8,0.0,0.0,0.0,0.0,2.4,2.35,2020
1815,Brandon Powell,ATL,WR,15,TB,1.78,1.1,50.0,11.9,0.1,0,6.0,12.0,0.1,0.7,0.0,0.0,0.0,0.0,1.9,1.86,2020
1617,Brandon Powell,ATL,WR,16,KC,2.75,1.7,66.7,17.4,0.1,0,5.7,8.5,0.2,1.3,0.0,0.0,0.0,0.0,2.5,2.47,2020
2294,Brandon Powell,LAR,WR,2,ATL,0.9,0.5,0.0,5.3,0.0,0,5.0,0.0,0.2,1.4,0.0,0.0,0.0,0.0,0.7,0.67,2022
2014,Brandon Powell,LAR,WR,3,ARI,0.8,0.6,100.0,6.9,0.1,0,7.0,7.0,0.5,2.7,0.0,0.0,0.0,0.0,1.6,1.56,2022
2165,Brandon Powell,LAR,WR,4,SF,1.3,0.8,100.0,8.5,0.0,0,8.0,8.0,0.2,0.9,0.0,0.0,0.0,0.0,0.9,0.94,2022
2166,Brandon Powell,LAR,WR,5,DAL,1.4,0.8,100.0,8.2,0.0,0,8.0,8.0,0.2,1.1,0.0,0.0,0.0,0.0,0.9,0.93,2022
2118,Brandon Powell,LAR,WR,6,CAR,1.2,0.8,100.0,8.6,0.0,0,9.0,9.0,0.7,3.1,3.0,0.0,0.0,0.0,1.2,1.17,2022
2106,Brandon Powell,LAR,WR,8,SF,1.6,0.8,50.0,7.7,0.0,0,4.0,8.0,0.6,4.6,5.0,0.0,0.0,0.0,1.2,1.23,2022
2161,Brandon Powell,LAR,WR,9,TB,1.3,0.7,100.0,6.7,0.0,0,7.0,7.0,0.6,2.9,3.0,0.0,0.0,0.0,1.0,0.96,2022
2151,Brandon Powell,LAR,WR,10,ARI,1.3,0.7,100.0,7.2,0.0,0,7.0,7.0,0.5,2.7,0.0,0.0,0.0,0.0,1.0,0.99,2022
2100,Brandon Powell,LAR,WR,11,NO,1.2,0.9,100.0,9.5,0.0,0,10.0,10.0,0.6,3.2,3.0,0.0,0.0,0.0,1.3,1.27,2022
1513,Brandon Powell,LAR,WR,12,KC,3.1,1.7,66.7,17.6,0.1,0,6.0,9.0,0.9,4.5,4.0,0.0,0.0,0.0,2.8,2.81,2022
2014,Brandon Powell,LAR,WR,13,SEA,2.1,1.3,50.0,12.2,0.0,0,6.0,12.0,0.7,3.4,3.0,0.0,0.0,0.0,1.6,1.56,2022
1364,Brandon Powell,LAR,WR,14,LV,3.5,2.2,50.0,22.3,0.1,0,5.5,11.0,1.54,7.4,3.5,0.0,0.0,0.0,3.6,3.57,2022
1885,Brandon Powell,LAR,WR,15,GB,1.6,1.0,50.0,9.6,0.1,0,5.0,10.0,0.6,3.0,3.0,0.0,0.0,0.0,1.9,1.86,2022
1467,Brandon Powell,LAR,WR,16,DEN,3.4,1.9,66.7,18.7,0.1,0,6.3,9.5,1.0,5.1,5.0,0.0,0.0,0.0,3.0,2.98,2022
1526,Brandon Powell,LAR,WR,17,LAC,2.7,1.8,66.7,17.1,0.1,0,5.7,8.5,0.8,4.5,4.0,0.0,0.0,0.0,2.8,2.76,2022
1483,Brandon Powell,LAR,WR,18,SEA,2.9,1.9,66.7,18.2,0.1,0,6.0,9.0,0.9,5.1,5.0,0.0,0.0,0.0,2.9,2.93,2022
1338,Brandon Stokley,BAL,WR,1,DEN,4.0,3.0,75.0,34.0,0.0,15,8.5,11.3,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,2013
1338,Brandon Stokley,BAL,WR,2,CLE,6.0,4.0,66.7,34.0,0.0,15,5.7,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,2013
1196,Brandon Stokley,BAL,WR,3,HOU,6.0,4.0,66.7,41.0,0.0,18,6.8,10.2,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.1,2013
1800,Brandon Stokley,BAL,WR,4,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Stokley,BAL,WR,6,GB,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Stokley,BAL,WR,7,PIT,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Stokley,BAL,WR,9,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Stokley,BAL,WR,10,CIN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Stokley,BAL,WR,11,CHI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Stokley,BAL,WR,12,NYJ,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Stokley,BAL,WR,13,PIT,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Stokley,BAL,WR,14,MIN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Tate,CIN,WR,1,CHI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Tate,CIN,WR,2,PIT,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Tate,CIN,WR,3,GB,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Tate,CIN,WR,4,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Tate,CIN,WR,5,NE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Tate,CIN,WR,6,BUF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Tate,CIN,WR,7,DET,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Tate,CIN,WR,8,NYJ,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Tate,CIN,WR,9,MIA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Tate,CIN,WR,10,BAL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Tate,CIN,WR,11,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Tate,CIN,WR,13,LAC,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Tate,CIN,WR,14,IND,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Tate,CIN,WR,15,PIT,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Tate,CIN,WR,16,MIN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Brandon Tate,CIN,WR,17,BAL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1740,Brandon Tate,CIN,WR,1,BAL,2.0,1.0,50.0,11.0,0.0,0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,2014
1264,Brandon Tate,CIN,WR,2,ATL,4.0,2.0,50.0,28.0,0.0,0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,2014
