Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,ProjRecCount,ReceptionPercentage,ProjRecYd,ProjRecTD,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,ProjRushAtt,ProjRushYd,RushingYardsPerAttempt,ProjRushTD,Fumbles,FumblesLost,FantasyPointsPerGame,DiffPPR1
1905,Rashard Higgins,CLE,WR,1,PIT,1.73,1.0,50.0,12.6,0.0,0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.54
899,Rashard Higgins,CLE,WR,1,TEN,4.84,2.8,60.0,38.6,0.3,0,7.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,-1.8600000000000012
1565,Rashard Higgins,CLE,WR,1,BAL,2.76,1.6,66.7,20.6,0.1,0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7,-2.36
1617,Rashard Higgins,CLE,WR,1,KC,2.4,1.3,50.0,21.5,0.1,0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,-4.05
2358,Rashard Higgins,CLE,WR,2,BAL,0.69,0.4,0.0,2.9,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.69
2358,Rashard Higgins,CLE,WR,2,BAL,0.69,0.4,0.0,2.9,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,16.209999999999997
1193,Rashard Higgins,CLE,WR,2,NO,4.49,2.6,75.0,33.0,0.2,0,8.2,11.0,0.0,0.0,0.0,0.0,0.1,0.1,4.3,2.5999999999999996
1735,Rashard Higgins,CLE,WR,2,CIN,2.24,1.3,50.0,15.1,0.1,0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,-3.41
1873,Rashard Higgins,CLE,WR,2,HOU,1.2,0.9,100.0,14.1,0.1,0,14.0,14.0,0.02,0.1,0.0,0.0,0.0,0.0,2.0,1.7800000000000002
1727,Rashard Higgins,CLE,WR,3,MIA,1.9,1.1,50.0,13.1,0.0,0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,-2.41
799,Rashard Higgins,CLE,WR,3,IND,6.22,3.6,66.7,44.5,0.2,0,7.3,11.0,0.1,0.9,0.0,0.0,0.0,0.0,5.7,-6.34
1097,Rashard Higgins,CLE,WR,3,NYJ,4.67,2.7,60.0,35.3,0.2,0,7.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,4.7,-1.2299999999999995
1387,Rashard Higgins,CLE,WR,3,CHI,2.9,1.8,66.7,25.5,0.2,0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,-1.1499999999999995
1219,Rashard Higgins,CLE,WR,4,WAS,4.84,2.8,60.0,29.9,0.1,0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,-6.39
911,Rashard Higgins,CLE,WR,4,CIN,5.7,3.3,50.0,38.7,0.2,0,6.5,13.0,0.1,0.9,0.0,0.0,0.0,0.0,5.2,-8.46
1256,Rashard Higgins,CLE,WR,4,LV,4.67,2.7,60.0,34.0,0.1,0,6.8,11.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.3999999999999995
1523,Rashard Higgins,CLE,WR,4,MIN,2.4,1.8,100.0,24.8,0.1,0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1,5.42
2454,Rashard Higgins,CAR,WR,4,ARI,0.8,0.3,0.0,4.3,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.73
2045,Rashard Higgins,CLE,WR,5,NE,0.17,0.1,0.0,4.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5900000000000001
1004,Rashard Higgins,CLE,WR,5,NYJ,5.19,3.0,60.0,35.3,0.2,0,7.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,4.7,-5.03
1109,Rashard Higgins,CLE,WR,5,BAL,5.01,2.9,60.0,35.1,0.2,0,7.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,4.7,7.99
1883,Rashard Higgins,CLE,WR,5,IND,1.38,0.8,100.0,10.6,0.1,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,9.64
1305,Rashard Higgins,CLE,WR,5,LAC,2.9,2.1,66.7,29.5,0.2,0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.65
1962,Rashard Higgins,CLE,WR,6,TEN,0.17,0.1,0.0,5.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.75
1344,Rashard Higgins,CLE,WR,6,HOU,3.97,2.3,50.0,25.8,0.1,0,6.5,13.0,0.1,0.4,0.0,0.0,0.0,0.0,3.2,-3.2199999999999998
1605,Rashard Higgins,CLE,WR,6,PIT,2.59,1.5,66.7,19.2,0.1,0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.280000000000001
1091,Rashard Higgins,CLE,WR,6,ARI,4.1,2.9,75.0,39.0,0.2,0,9.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,-8.0
2416,Rashard Higgins,CAR,WR,6,LAR,0.6,0.3,0.0,4.9,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.79
1904,Rashard Higgins,CLE,WR,7,CIN,0.17,0.1,0.0,6.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.17
1904,Rashard Higgins,CLE,WR,7,CIN,0.17,0.1,0.0,6.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.17
1607,Rashard Higgins,CLE,WR,7,CIN,2.59,1.5,66.7,19.1,0.1,0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,12.99
1607,Rashard Higgins,CLE,WR,7,CIN,2.59,1.5,66.7,19.1,0.1,0,6.3,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,12.99
1307,Rashard Higgins,CLE,WR,7,TEN,3.63,2.1,50.0,21.9,0.2,0,5.5,11.0,0.1,0.3,0.0,0.0,0.0,0.0,3.4,-3.4199999999999995
2174,Rashard Higgins,CLE,WR,8,NYJ,0.17,0.1,0.0,4.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.48
1563,Rashard Higgins,CLE,WR,8,MIN,2.42,1.4,50.0,16.4,0.1,0,8.0,16.0,0.1,0.3,0.0,0.0,0.0,0.0,2.3,-1.27
1772,Rashard Higgins,CLE,WR,8,NE,1.73,1.0,50.0,12.7,0.1,0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,-1.6700000000000002
807,Rashard Higgins,CLE,WR,8,LV,6.4,3.7,66.7,48.5,0.3,0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,-7.949999999999999
1585,Rashard Higgins,CLE,WR,8,PIT,2.5,1.7,100.0,22.5,0.1,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.15000000000000036
2131,Rashard Higgins,CLE,WR,9,DAL,0.17,0.1,0.0,4.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.54
1187,Rashard Higgins,CLE,WR,9,KC,4.15,2.4,50.0,31.2,0.2,0,7.8,15.5,0.0,0.1,0.0,0.0,0.0,0.0,4.3,-1.83
1746,Rashard Higgins,CLE,WR,9,DEN,2.07,1.2,50.0,13.5,0.1,0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.1500000000000004
1258,Rashard Higgins,CLE,WR,9,CIN,3.5,2.4,50.0,31.2,0.2,0,7.8,15.5,0.0,0.0,0.0,0.0,0.0,0.0,4.3,-6.720000000000001
2272,Rashard Higgins,CLE,WR,10,BAL,0.0,0.0,0.0,3.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.36
1569,Rashard Higgins,CLE,WR,10,DET,2.42,1.4,50.0,16.3,0.1,0,8.0,16.0,0.1,0.3,0.0,0.0,0.0,0.0,2.3,3.74
1207,Rashard Higgins,CLE,WR,10,ATL,4.49,2.6,75.0,30.4,0.2,0,7.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.960000000000001
1408,Rashard Higgins,CLE,WR,10,BUF,3.11,1.8,66.7,23.4,0.1,0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.96
952,Rashard Higgins,CLE,WR,10,HOU,5.36,3.1,60.0,41.7,0.3,0,8.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-1.2700000000000005
1573,Rashard Higgins,CLE,WR,10,NE,2.7,1.8,66.7,23.1,0.1,0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,0.0,2.9,-4.710000000000001
2333,Rashard Higgins,CLE,WR,11,PIT,0.17,0.1,0.0,3.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.42000000000000004
2333,Rashard Higgins,CLE,WR,11,PIT,0.17,0.1,0.0,3.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.42000000000000004
1351,Rashard Higgins,CLE,WR,11,PIT,3.28,1.9,66.7,26.2,0.1,0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,-5.12
1351,Rashard Higgins,CLE,WR,11,PIT,3.28,1.9,66.7,26.2,0.1,0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,-5.12
1194,Rashard Higgins,CLE,WR,11,JAX,4.49,2.6,75.0,26.6,0.2,0,6.8,9.0,0.1,0.3,0.0,0.0,0.0,0.0,3.9,-6.49
967,Rashard Higgins,CLE,WR,11,PHI,5.7,3.3,50.0,47.0,0.2,0,7.8,15.7,0.0,0.1,0.0,0.0,0.0,0.0,5.9,0.28999999999999915
1208,Rashard Higgins,CLE,WR,11,DET,3.3,2.4,66.7,33.7,0.2,0,11.3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,-4.2700000000000005
2246,Rashard Higgins,CLE,WR,12,NYG,0.17,0.1,0.0,3.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.92
1555,Rashard Higgins,CLE,WR,12,CIN,2.59,1.5,66.7,16.9,0.1,0,5.7,8.5,0.0,0.2,0.0,0.0,0.0,0.0,2.3,1.19
1555,Rashard Higgins,CLE,WR,12,CIN,2.59,1.5,66.7,16.9,0.1,0,5.7,8.5,0.0,0.2,0.0,0.0,0.0,0.0,2.3,1.19
1196,Rashard Higgins,CLE,WR,12,CIN,4.15,2.4,50.0,30.9,0.2,0,7.8,15.5,0.0,0.0,0.0,0.0,0.0,0.0,4.3,-3.2899999999999996
1196,Rashard Higgins,CLE,WR,12,CIN,4.15,2.4,50.0,30.9,0.2,0,7.8,15.5,0.0,0.0,0.0,0.0,0.0,0.0,4.3,-3.2899999999999996
1242,Rashard Higgins,CLE,WR,12,MIA,3.11,1.8,66.7,26.2,0.2,0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,-5.62
738,Rashard Higgins,CLE,WR,12,JAX,6.05,3.5,66.7,51.7,0.3,0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.969999999999999
1593,Rashard Higgins,CLE,WR,13,LAC,2.42,1.4,50.0,16.0,0.1,0,8.0,16.0,0.0,0.1,0.0,0.0,0.0,0.0,2.2,-3.61
1292,Rashard Higgins,CLE,WR,13,HOU,3.63,2.1,50.0,26.7,0.2,0,6.8,13.5,0.0,0.0,0.0,0.0,0.0,0.0,3.9,10.229999999999999
1612,Rashard Higgins,CLE,WR,13,PIT,1.9,1.1,50.0,16.6,0.1,0,8.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,-3.3600000000000003
863,Rashard Higgins,CLE,WR,13,TEN,5.01,2.9,60.0,45.8,0.3,0,9.2,15.3,0.0,0.0,0.0,0.0,0.0,0.0,6.4,12.22
2153,Rashard Higgins,CLE,WR,14,CIN,0.34,0.2,0.0,4.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.63
2153,Rashard Higgins,CLE,WR,14,CIN,0.34,0.2,0.0,4.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.63
1767,Rashard Higgins,CLE,WR,14,CIN,1.73,1.0,50.0,12.8,0.1,0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,-2.88
1767,Rashard Higgins,CLE,WR,14,CIN,1.73,1.0,50.0,12.8,0.1,0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,-2.88
1602,Rashard Higgins,CLE,WR,14,GB,2.24,1.3,50.0,15.6,0.1,0,8.0,16.0,0.0,0.1,0.0,0.0,0.0,0.0,2.2,-3.47
879,Rashard Higgins,CLE,WR,14,CAR,4.84,2.8,60.0,39.3,0.3,0,7.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,-4.629999999999999
937,Rashard Higgins,CLE,WR,14,BAL,5.7,3.3,50.0,48.1,0.2,0,8.0,16.0,0.0,0.1,0.0,0.0,0.0,0.0,6.0,9.48
937,Rashard Higgins,CLE,WR,14,BAL,5.7,3.3,50.0,48.1,0.2,0,8.0,16.0,0.0,0.1,0.0,0.0,0.0,0.0,6.0,9.48
1446,Rashard Higgins,CLE,WR,14,BAL,2.2,1.5,100.0,22.4,0.2,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,-4.9399999999999995
1446,Rashard Higgins,CLE,WR,14,BAL,2.2,1.5,100.0,22.4,0.2,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,-4.9399999999999995
2224,Rashard Higgins,CLE,WR,15,BUF,0.34,0.2,0.0,3.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.5900000000000001
1657,Rashard Higgins,CLE,WR,15,BAL,2.07,1.2,50.0,14.2,0.1,0,7.0,14.0,0.0,0.2,0.0,0.0,0.0,0.0,2.0,-0.2400000000000002
1259,Rashard Higgins,CLE,WR,15,DEN,3.8,2.2,50.0,29.9,0.2,0,7.5,15.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,-1.3900000000000006
2070,Rashard Higgins,CLE,WR,15,ARI,1.21,0.7,100.0,8.4,0.0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-1.54
647,Rashard Higgins,CLE,WR,15,NYG,6.05,3.5,66.7,50.6,0.4,0,8.5,12.8,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.6399999999999988
1401,Rashard Higgins,CLE,WR,15,LV,3.3,2.4,66.7,30.7,0.1,0,10.3,15.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7,-0.6699999999999999
2115,Rashard Higgins,CLE,WR,16,LAC,0.34,0.2,0.0,4.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.65
1825,Rashard Higgins,CLE,WR,16,CHI,2.24,1.3,50.0,15.3,0.0,0,7.5,15.0,0.0,0.2,0.0,0.0,0.0,0.0,1.6,1.15
1240,Rashard Higgins,CLE,WR,16,CIN,3.63,2.1,50.0,28.8,0.2,0,7.2,14.5,0.0,0.0,0.0,0.0,0.0,0.0,4.1,11.82
2159,Rashard Higgins,CLE,WR,16,BAL,0.69,0.4,0.0,6.2,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-1.02
1658,Rashard Higgins,CLE,WR,16,GB,2.8,1.6,66.7,20.3,0.1,0,6.7,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,6.57
2272,Rashard Higgins,CLE,WR,17,PIT,0.34,0.2,0.0,3.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.56
2272,Rashard Higgins,CLE,WR,17,PIT,0.34,0.2,0.0,3.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.56
2272,Rashard Higgins,CLE,WR,17,PIT,0.34,0.2,0.0,3.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.56
2272,Rashard Higgins,CLE,WR,17,PIT,0.34,0.2,0.0,3.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.56
1577,Rashard Higgins,CLE,WR,17,PIT,2.59,1.5,66.7,16.2,0.1,0,5.3,8.0,0.0,0.2,0.0,0.0,0.0,0.0,2.2,18.060000000000002
1577,Rashard Higgins,CLE,WR,17,PIT,2.59,1.5,66.7,16.2,0.1,0,5.3,8.0,0.0,0.2,0.0,0.0,0.0,0.0,2.2,18.060000000000002
1577,Rashard Higgins,CLE,WR,17,PIT,2.59,1.5,66.7,16.2,0.1,0,5.3,8.0,0.0,0.2,0.0,0.0,0.0,0.0,2.2,18.060000000000002
1577,Rashard Higgins,CLE,WR,17,PIT,2.59,1.5,66.7,16.2,0.1,0,5.3,8.0,0.0,0.2,0.0,0.0,0.0,0.0,2.2,18.060000000000002
653,Rashard Higgins,CLE,WR,17,PIT,6.05,3.5,66.7,50.3,0.4,0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,7.4,-3.4299999999999997
653,Rashard Higgins,CLE,WR,17,PIT,6.05,3.5,66.7,50.3,0.4,0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,7.4,-3.4299999999999997
653,Rashard Higgins,CLE,WR,17,PIT,6.05,3.5,66.7,50.3,0.4,0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,7.4,-3.4299999999999997
653,Rashard Higgins,CLE,WR,17,PIT,6.05,3.5,66.7,50.3,0.4,0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,7.4,-3.4299999999999997
1605,Rashard Higgins,CLE,WR,17,PIT,2.6,1.7,66.7,21.9,0.1,0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,-2.6900000000000004
1605,Rashard Higgins,CLE,WR,17,PIT,2.6,1.7,66.7,21.9,0.1,0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,-2.6900000000000004
1605,Rashard Higgins,CLE,WR,17,PIT,2.6,1.7,66.7,21.9,0.1,0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,-2.6900000000000004
1605,Rashard Higgins,CLE,WR,17,PIT,2.6,1.7,66.7,21.9,0.1,0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,-2.6900000000000004
1110,Rashard Higgins,CLE,WR,17,BAL,4.84,2.8,60.0,35.0,0.2,0,7.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.1
2118,Rashid Shaheed,NO,WR,7,ARI,1.2,0.7,100.0,7.9,0.0,0,8.0,8.0,0.1,3.8,0.0,0.0,0.0,0.0,1.2,10.43
1784,Rashid Shaheed,NO,WR,8,LV,1.4,0.8,100.0,11.4,0.1,0,11.0,11.0,0.1,3.2,0.0,0.0,0.0,0.0,2.1,3.9399999999999995
1687,Rashid Shaheed,NO,WR,9,BAL,1.7,1.0,50.0,13.7,0.1,0,7.0,14.0,0.2,3.1,0.0,0.0,0.0,0.0,2.3,-3.2800000000000002
1903,Rashid Shaheed,NO,WR,10,PIT,1.7,0.8,50.0,11.3,0.1,0,5.5,11.0,0.1,0.9,0.0,0.0,0.0,0.0,1.8,-0.41999999999999993
1950,Rashid Shaheed,NO,WR,11,LAR,1.7,0.8,50.0,11.0,0.1,0,5.5,11.0,0.07,0.3,0.0,0.0,0.0,0.0,1.7,-0.7300000000000002
1912,Rashid Shaheed,NO,WR,12,SF,1.7,0.8,50.0,11.7,0.1,0,6.0,12.0,0.1,0.4,0.0,0.0,0.0,0.0,1.8,5.29
1645,Rashid Shaheed,NO,WR,13,TB,2.1,1.2,50.0,17.1,0.1,0,8.5,17.0,0.1,0.9,0.0,0.0,0.0,0.0,2.4,7.8999999999999995
1271,Rashid Shaheed,NO,WR,15,ATL,3.4,1.9,66.7,26.8,0.2,0,9.0,13.5,0.4,2.4,0.0,0.0,0.0,0.0,4.1,12.48
1014,Rashid Shaheed,NO,WR,16,CLE,4.5,2.5,50.0,36.5,0.2,0,9.0,18.0,0.4,3.7,0.0,0.0,0.0,0.0,5.2,0.379999999999999
971,Rashid Shaheed,NO,WR,17,PHI,4.7,3.0,60.0,41.0,0.2,0,8.2,13.7,0.2,1.5,0.0,0.0,0.0,0.0,5.4,5.450000000000001
694,Rashid Shaheed,NO,WR,18,CAR,4.6,3.3,60.0,47.8,0.3,0,9.6,16.0,0.1,1.1,0.0,0.0,0.0,0.0,6.7,-2.889999999999999
407,Rashod Bateman,BAL,WR,1,NYJ,6.5,4.7,83.3,58.9,0.4,0,9.8,11.8,0.1,0.6,0.0,0.0,0.0,0.0,8.4,0.8499999999999996
435,Rashod Bateman,BAL,WR,2,MIA,6.1,4.3,66.7,57.1,0.4,0,9.5,14.2,0.1,0.7,0.0,0.0,0.0,0.0,8.2,8.32
414,Rashod Bateman,BAL,WR,3,NE,6.3,4.3,66.7,58.6,0.4,0,9.8,14.8,0.1,0.4,0.0,0.0,0.0,0.0,8.3,-4.700000000000001
418,Rashod Bateman,BAL,WR,4,BUF,5.9,4.1,66.7,58.0,0.4,0,9.7,14.5,0.1,0.7,0.0,0.0,0.0,0.0,8.3,-7.670000000000001
1347,Rashod Bateman,BAL,WR,6,LAC,3.1,2.1,66.7,27.4,0.2,0,9.0,13.5,0.05,0.2,0.0,0.0,0.0,0.0,4.0,0.8399999999999999
824,Rashod Bateman,BAL,WR,7,CIN,5.0,3.7,80.0,46.9,0.3,0,9.4,11.8,0.02,0.1,0.0,0.0,0.0,0.0,6.5,0.8000000000000007
627,Rashod Bateman,BAL,WR,7,CLE,5.5,3.8,66.7,52.2,0.3,0,8.7,13.0,0.05,0.2,0.0,0.0,0.0,0.0,7.0,-2.6400000000000006
725,Rashod Bateman,BAL,WR,8,TB,4.9,3.5,80.0,47.3,0.3,0,9.4,11.8,0.05,0.2,0.0,0.0,0.0,0.0,6.6,-10.05
760,Rashod Bateman,BAL,WR,9,MIN,5.2,3.7,80.0,50.0,0.3,0,10.0,12.5,0.05,0.2,0.0,0.0,0.0,0.0,6.8,-0.3200000000000003
722,Rashod Bateman,BAL,WR,10,MIA,5.4,3.8,80.0,51.8,0.3,0,10.4,13.0,0.02,0.1,0.0,0.0,0.0,0.0,7.0,3.210000000000001
589,Rashod Bateman,BAL,WR,11,CHI,6.7,4.6,71.4,59.6,0.3,0,8.6,12.0,0.02,0.1,0.0,0.0,0.0,0.0,7.8,-6.469999999999999
713,Rashod Bateman,BAL,WR,12,CLE,5.4,4.1,80.0,52.2,0.3,0,10.4,13.0,0.02,0.1,0.0,0.0,0.0,0.0,7.0,-4.029999999999999
1120,Rashod Bateman,BAL,WR,14,CLE,4.5,2.9,75.0,37.5,0.2,0,9.5,12.7,0.02,0.1,0.0,0.0,0.0,0.0,5.0,9.440000000000001
924,Rashod Bateman,BAL,WR,15,GB,5.5,3.8,66.7,48.0,0.2,0,8.0,12.0,0.02,0.1,0.0,0.0,0.0,0.0,6.0,-8.309999999999999
1011,Rashod Bateman,BAL,WR,16,CIN,5.1,3.5,80.0,43.3,0.2,0,8.6,10.8,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.5699999999999985
1046,Rashod Bateman,BAL,WR,17,LAR,5.3,3.5,80.0,41.6,0.2,0,8.4,10.5,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.9400000000000013
1002,Rashod Bateman,BAL,WR,18,PIT,5.6,3.7,66.7,43.9,0.2,0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,-5.089999999999999
2337,Ray-Ray McCloud III,CAR,WR,1,LAR,0.0,0.0,0.0,2.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.26
2063,Ray-Ray McCloud III,SF,WR,1,CHI,1.0,0.8,100.0,8.0,0.1,0,8.0,8.0,0.05,0.2,0.0,0.0,0.0,0.0,1.4,0.7799999999999998
2374,Ray-Ray McCloud III,CAR,WR,2,TB,0.0,0.0,0.0,1.4,0.0,0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.2,-0.19
2227,Ray-Ray McCloud III,SF,WR,2,SEA,0.9,0.8,100.0,7.7,0.0,0,8.0,8.0,0.02,0.1,0.0,0.0,0.0,0.0,0.8,1.02
2419,Ray-Ray McCloud III,BUF,WR,3,MIN,0.34,0.2,0.0,2.7,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,1.12
2384,Ray-Ray McCloud III,CAR,WR,3,ARI,0.0,0.0,0.0,1.2,0.0,0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.2,-0.16999999999999998
2173,Ray-Ray McCloud III,PIT,WR,3,CIN,1.5,1.1,50.0,10.0,0.0,0,5.0,10.0,0.1,0.4,0.0,0.0,0.0,0.0,1.0,4.16
2283,Ray-Ray McCloud III,SF,WR,3,DEN,0.9,0.8,100.0,6.7,0.0,0,7.0,7.0,0.02,0.1,0.0,0.0,0.0,0.0,0.7,0.6200000000000001
2229,Ray-Ray McCloud III,BUF,WR,4,GB,0.51,0.3,0.0,4.5,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.75
2416,Ray-Ray McCloud III,CAR,WR,4,HOU,0.0,0.0,0.0,0.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.06999999999999999
2313,Ray-Ray McCloud III,PIT,WR,4,GB,1.3,0.7,100.0,6.5,0.0,0,6.0,6.0,0.1,0.9,0.0,0.0,0.0,0.0,0.7,-0.24
2278,Ray-Ray McCloud III,SF,WR,4,LAR,1.0,0.7,100.0,6.8,0.0,0,7.0,7.0,0.02,0.1,0.0,0.0,0.0,0.0,0.7,0.2100000000000002
2181,Ray-Ray McCloud III,BUF,WR,5,TEN,0.68,0.4,0.0,4.9,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5099999999999998
2240,Ray-Ray McCloud III,CAR,WR,5,JAX,0.51,0.3,0.0,3.9,0.0,0,4.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.4,-0.75
1992,Ray-Ray McCloud III,SF,WR,5,CAR,1.5,0.9,50.0,10.2,0.1,0,5.0,10.0,0.05,0.2,0.0,0.0,0.0,0.0,1.6,-2.54
2143,Ray-Ray McCloud III,BUF,WR,6,HOU,0.68,0.4,0.0,5.0,0.0,0,5.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.2699999999999999
2257,Ray-Ray McCloud III,PIT,WR,6,CLE,0.86,0.5,0.0,5.3,0.0,0,5.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.6,-1.09
2190,Ray-Ray McCloud III,PIT,WR,6,SEA,1.4,1.0,100.0,8.7,0.0,0,9.0,9.0,0.1,1.1,0.0,0.0,0.0,0.0,1.0,1.8199999999999998
1983,Ray-Ray McCloud III,SF,WR,6,ATL,1.7,0.9,50.0,10.3,0.1,0,5.0,10.0,0.1,0.4,0.0,0.0,0.0,0.0,1.7,-2.5700000000000003
2147,Ray-Ray McCloud III,PIT,WR,7,TEN,1.37,0.8,100.0,7.5,0.0,0,8.0,8.0,0.0,0.4,0.0,0.0,0.0,0.0,0.8,1.61
1968,Ray-Ray McCloud III,SF,WR,7,KC,1.8,1.0,50.0,10.5,0.1,0,5.0,10.0,0.1,0.5,0.0,0.0,0.0,0.0,1.7,13.8
