Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
380,Jason Witten,DAL,TE,12,CAR,6,4,66.7,36,0,14,6,9,0,0,0,0,0,0,3.6,3.6
380,MyCole Pruitt,MIN,TE,14,ARI,2,2,100,36,0,32,18,18,0,0,0,0,0,0,3.6,3.6
380,Jermaine Gresham,ARI,TE,17,SEA,3,2,66.7,36,0,21,12,18,0,0,0,0,0,0,3.6,3.6
380,Luke Willson,SEA,TE,13,MIN,3,2,66.7,36,0,22,12,18,0,0,0,0,0,0,3.6,3.6
389,John Phillips,LAC,TE,3,MIN,4,4,100,35,0,15,8.8,8.8,0,0,0,0,0,0,3.5,3.5
389,Travis Kelce,KC,TE,5,CHI,6,3,50,35,0,16,5.8,11.7,0,0,0,0,0,0,3.5,3.5
389,Chris Gragg,BUF,TE,7,JAX,7,2,28.6,35,0,29,5,17.5,0,0,0,0,0,0,3.5,3.5
389,Gary Barnidge,CLE,TE,9,CIN,7,2,28.6,35,0,25,5,17.5,0,0,0,0,0,0,3.5,3.5
389,Garrett Celek,SF,TE,11,SEA,3,2,66.7,35,0,33,11.7,17.5,0,0,0,0,0,0,3.5,3.5
389,Jared Cook,LAR,TE,10,CHI,3,2,66.7,35,0,29,11.7,17.5,0,0,0,0,0,0,3.5,3.5
389,Brandon Myers,TB,TE,10,DAL,4,3,75,35,0,17,8.8,11.7,0,0,0,0,0,0,3.5,3.5
389,Jordan Cameron,MIA,TE,14,NYG,4,3,75,35,0,17,8.8,11.7,0,0,0,0,1,0,3.5,3.5
397,Jermaine Gresham,ARI,TE,3,SF,3,2,66.7,34,0,22,11.3,17,0,0,0,0,0,0,3.4,3.4
397,Brandon Myers,TB,TE,5,JAX,2,2,100,34,0,17,17,17,0,0,0,0,0,0,3.4,3.4
397,Scott Chandler,NE,TE,7,NYJ,2,2,100,34,0,26,17,17,0,0,0,0,0,0,3.4,3.4
397,Jordan Cameron,MIA,TE,8,NE,5,2,40,34,0,29,6.8,17,0,0,0,0,0,0,3.4,3.4
397,Jordan Cameron,MIA,TE,16,IND,3,3,100,34,0,15,11.3,11.3,0,0,0,0,0,0,3.4,3.4
397,Richard Rodgers,GB,TE,6,LAC,5,2,40,34,0,25,6.8,17,0,0,0,0,0,0,3.4,3.4
403,Daniel Fells,NYG,TE,1,DAL,4,3,75,33,0,13,8.2,11,0,0,0,0,0,0,3.3,3.3
403,Clive Walford,LV,TE,5,DEN,1,1,100,33,0,33,33,33,0,0,0,0,0,0,3.3,3.3
403,Mychal Rivera,LV,TE,5,DEN,3,3,100,33,0,19,11,11,0,0,0,0,1,0,3.3,3.3
403,Jordan Reed,WAS,TE,13,DAL,8,3,37.5,33,0,16,4.1,11,0,0,0,0,0,0,3.3,3.3
407,Larry Donnell,NYG,TE,3,WAS,6,3,50,32,0,22,5.3,10.7,0,0,0,0,0,0,3.2,3.2
407,Jack Doyle,IND,TE,3,TEN,3,3,100,32,0,19,10.7,10.7,0,0,0,0,0,0,3.2,3.2
407,Martellus Bennett,CHI,TE,5,KC,11,4,36.4,32,0,11,2.9,8,0,0,0,0,0,0,3.2,3.2
407,Martellus Bennett,CHI,TE,8,MIN,5,3,60,32,0,20,6.4,10.7,0,0,0,0,0,0,3.2,3.2
407,Brandon Myers,TB,TE,8,ATL,3,3,100,32,0,17,10.7,10.7,0,0,0,0,0,0,3.2,3.2
407,Heath Miller,PIT,TE,9,LV,6,3,50,32,0,22,5.3,10.7,0,0,0,0,0,0,3.2,3.2
407,Jacob Tamme,ATL,TE,6,NO,5,3,60,32,0,20,6.4,10.7,0,0,0,0,0,0,3.2,3.2
414,Jimmy Graham,SEA,TE,7,SF,5,2,40,31,0,23,6.2,15.5,0,0,0,0,0,0,3.1,3.1
414,Jared Cook,LAR,TE,11,BAL,6,4,66.7,31,0,16,5.2,7.8,0,0,0,0,0,0,3.1,3.1
414,Charles Clay,BUF,TE,12,KC,8,5,62.5,31,0,15,3.9,6.2,0,0,0,0,0,0,3.1,3.1
414,Austin Seferian-Jenkins,TB,TE,14,NO,6,3,50,31,0,13,5.2,10.3,0,0,0,0,0,0,3.1,3.1
414,Tyler Kroft,CIN,TE,14,PIT,3,2,66.7,31,0,22,10.3,15.5,0,0,0,0,0,0,3.1,3.1
414,Austin Seferian-Jenkins,TB,TE,13,ATL,6,3,50,31,0,15,5.2,10.3,0,0,0,0,0,0,3.1,3.1
414,Maxx Williams,BAL,TE,15,KC,6,5,83.3,31,0,13,5.2,6.2,0,0,0,0,0,0,3.1,3.1
414,Brent Celek,PHI,TE,15,ARI,2,2,100,31,0,21,15.5,15.5,0,0,0,0,0,0,3.1,3.1
414,Clay Harbor,JAX,TE,4,IND,6,4,66.7,31,0,21,5.2,7.8,0,0,0,0,0,0,3.1,3.1
423,Zach Ertz,PHI,TE,3,NYJ,2,2,100,30,0,21,15,15,0,0,0,0,0,0,3,3
423,Jimmy Graham,SEA,TE,5,CIN,5,3,60,30,0,22,6,10,0,0,0,0,0,0,3,3
423,Kyle Rudolph,MIN,TE,9,LAR,2,2,100,30,0,15,15,15,0,0,0,0,0,0,3,3
423,C.J. Fiedorowicz,HOU,TE,10,CIN,2,2,100,30,0,25,15,15,0,0,0,0,0,0,3,3
423,Richard Rodgers,GB,TE,12,CHI,7,4,57.1,30,0,13,4.3,7.5,0,0,0,0,0,0,3,3
423,Jesse James,PIT,TE,13,IND,5,3,60,30,0,20,6,10,0,0,0,0,0,0,3,3
423,Ryan Griffin,HOU,TE,15,IND,2,2,100,30,0,22,15,15,0,0,0,0,0,0,3,3
423,Benjamin Watson,NO,TE,4,DAL,3,3,100,30,0,21,10,10,0,0,0,0,0,0,3,3
423,Crockett Gillmore,BAL,TE,6,SF,6,3,50,30,0,19,5,10,0,0,0,0,0,0,3,3
432,Austin Seferian-Jenkins,TB,TE,2,NO,3,2,66.7,29,0,21,9.7,14.5,0,0,0,0,0,0,2.9,2.9
432,Craig Stevens,TEN,TE,3,IND,2,2,100,29,0,27,14.5,14.5,0,0,0,0,0,0,2.9,2.9
432,Garrett Celek,SF,TE,3,ARI,3,3,100,29,0,12,9.7,9.7,0,0,0,0,0,0,2.9,2.9
432,Brandon Pettigrew,DET,TE,5,ARI,5,3,60,29,0,13,5.8,9.7,0,0,0,0,0,0,2.9,2.9
432,Ryan Hewitt,CIN,TE,12,LAR,2,2,100,29,0,21,14.5,14.5,0,0,0,0,0,0,2.9,2.9
432,Jacob Tamme,ATL,TE,16,CAR,4,4,100,29,0,12,7.2,7.2,0,0,0,0,0,0,2.9,2.9
432,Travis Kelce,KC,TE,4,CIN,7,5,71.4,49,0,14,7,9.8,0,0,0,0,1,1,2.9,2.9
432,Jimmy Graham,SEA,TE,4,DET,5,4,80,29,0,13,5.8,7.2,0,0,0,0,0,0,2.9,2.9
432,Larry Donnell,NYG,TE,6,PHI,5,3,60,29,0,16,5.8,9.7,0,0,0,0,0,0,2.9,2.9
441,Eric Ebron,DET,TE,10,GB,8,4,50,28,0,13,3.5,7,0,0,0,0,0,0,2.8,2.8
441,Eric Ebron,DET,TE,12,PHI,3,2,66.7,28,0,19,9.3,14,0,0,0,0,0,0,2.8,2.8
441,Mychal Rivera,LV,TE,12,TEN,2,2,100,28,0,19,14,14,0,0,0,0,0,0,2.8,2.8
441,Jesse James,PIT,TE,12,SEA,2,1,50,8,0,8,4,8,0,0,0,0,0,0,2.8,2.8
441,Will Tye,NYG,TE,16,MIN,4,3,75,28,0,14,7,9.3,0,0,0,0,0,0,2.8,2.8
441,James Hanna,DAL,TE,17,WAS,3,3,100,28,0,13,9.3,9.3,0,0,0,0,0,0,2.8,2.8
441,Greg Olsen,CAR,TE,4,TB,6,2,33.3,28,0,19,4.7,14,0,0,0,0,0,0,2.8,2.8
448,Daniel Fells,NYG,TE,3,WAS,3,3,100,27,0,23,9,9,0,0,0,0,0,0,2.7,2.7
448,Marcedes Lewis,JAX,TE,9,NYJ,1,1,100,27,0,27,27,27,0,0,0,0,0,0,2.7,2.7
448,Jason Witten,DAL,TE,11,MIA,3,2,66.7,27,0,15,9,13.5,0,0,0,0,0,0,2.7,2.7
448,Coby Fleener,IND,TE,12,TB,3,3,100,27,0,17,9,9,0,0,0,0,0,0,2.7,2.7
448,Eric Ebron,DET,TE,14,LAR,5,3,60,27,0,11,5.4,9,0,0,0,0,0,0,2.7,2.7
448,Ladarius Green,LAC,TE,16,LV,7,2,28.6,27,0,14,3.9,13.5,0,0,0,0,0,0,2.7,2.7
448,Clay Harbor,JAX,TE,16,NO,1,1,100,7,0,7,7,7,0,0,0,0,0,0,2.7,2.7
448,Ryan Griffin,HOU,TE,17,JAX,3,3,100,27,0,12,9,9,0,0,0,0,0,0,2.7,2.7
448,Ed Dickson,CAR,TE,13,NO,3,3,100,27,0,16,9,9,0,0,0,0,0,0,2.7,2.7
448,Lance Kendricks,LAR,TE,15,TB,3,3,100,27,0,11,9,9,0,0,0,0,0,0,2.7,2.7
458,Anthony Fasano,TEN,TE,3,IND,2,1,50,26,0,26,13,26,0,0,0,0,0,0,2.6,2.6
458,Levine Toilolo,ATL,TE,3,DAL,1,1,100,6,0,6,6,6,0,0,0,0,0,0,2.6,2.6
458,Virgil Green,DEN,TE,3,DET,1,1,100,26,0,26,26,26,0,0,0,0,0,0,2.6,2.6
458,Charles Clay,BUF,TE,7,JAX,5,3,60,26,0,12,5.2,8.7,0,0,0,0,0,0,2.6,2.6
458,Jordan Reed,WAS,TE,11,CAR,8,6,75,46,0,13,5.8,7.7,0,0,0,0,1,1,2.6,2.6
458,Martellus Bennett,CHI,TE,11,DEN,6,2,33.3,26,0,17,4.3,13,0,0,0,0,0,0,2.6,2.6
458,Demetrius Harris,KC,TE,11,LAC,2,2,100,26,0,25,13,13,0,0,0,0,0,0,2.6,2.6
458,Tyler Eifert,CIN,TE,10,HOU,7,3,42.9,26,0,14,3.7,8.7,0,0,0,0,0,0,2.6,2.6
458,Ladarius Green,LAC,TE,14,KC,6,2,33.3,26,0,22,4.3,13,0,0,0,0,0,0,2.6,2.6
458,Jacob Tamme,ATL,TE,14,CAR,5,4,80,26,0,8,5.2,6.5,0,0,0,0,0,0,2.6,2.6
458,Jacob Tamme,ATL,TE,13,TB,4,3,75,26,0,10,6.5,8.7,0,0,0,0,0,0,2.6,2.6
458,Marcedes Lewis,JAX,TE,15,ATL,3,1,33.3,26,0,26,8.7,26,0,0,0,0,0,0,2.6,2.6
458,Garrett Celek,SF,TE,4,GB,5,3,60,26,0,13,5.2,8.7,0,0,0,0,0,0,2.6,2.6
458,Tim Wright,DET,TE,4,SEA,2,1,50,26,0,26,13,26,0,0,0,0,0,0,2.6,2.6
472,Scott Chandler,NE,TE,3,JAX,2,2,100,25,0,17,12.5,12.5,0,0,0,0,0,0,2.5,2.5
472,Craig Stevens,TEN,TE,9,NO,3,2,66.7,25,0,24,8.3,12.5,0,0,0,0,0,0,2.5,2.5
472,Lance Kendricks,LAR,TE,9,MIN,2,2,100,25,0,20,12.5,12.5,0,0,0,0,0,0,2.5,2.5
472,Clive Walford,LV,TE,11,DET,3,2,66.7,25,0,18,8.3,12.5,0,0,0,0,0,0,2.5,2.5
472,Devin Funchess,CAR,TE,14,ATL,5,3,60,25,0,11,5,8.3,0,0,0,0,0,0,2.5,2.5
472,Vernon Davis,DEN,TE,13,LAC,3,2,66.7,25,0,16,8.3,12.5,0,0,0,0,0,0,2.5,2.5
478,Eric Ebron,DET,TE,8,KC,5,3,60,24,0,14,4.8,8,0,0,0,0,0,0,2.4,2.4
478,Vernon Davis,SF,TE,8,LAR,8,6,75,24,0,11,3,4,0,0,0,0,0,0,2.4,2.4
478,Marcedes Lewis,JAX,TE,12,LAC,2,1,50,24,0,24,12,24,0,0,0,0,0,0,2.4,2.4
478,Owen Daniels,DEN,TE,6,CLE,3,2,66.7,24,0,18,8,12,0,0,0,0,0,0,2.4,2.4
478,Devin Funchess,CAR,TE,6,SEA,6,2,33.3,24,0,16,4,12,0,0,0,0,0,0,2.4,2.4
478,Maxx Williams,BAL,TE,6,SF,4,4,100,24,0,11,6,6,0,0,0,0,0,0,2.4,2.4
478,Ed Dickson,CAR,TE,6,SEA,4,3,75,24,0,14,6,8,0,0,0,0,0,0,2.4,2.4
485,Crockett Gillmore,BAL,TE,1,DEN,4,2,50,23,0,14,5.8,11.5,0,0,0,0,0,0,2.3,2.3
485,Scott Chandler,NE,TE,2,BUF,5,3,60,23,0,9,4.6,7.7,0,0,0,0,0,0,2.3,2.3
485,Jordan Cameron,MIA,TE,7,HOU,2,2,100,23,0,12,11.5,11.5,0,0,0,0,0,0,2.3,2.3
485,Julius Thomas,JAX,TE,10,BAL,5,2,40,23,0,12,4.6,11.5,0,0,0,0,0,0,2.3,2.3
485,Rhett Ellison,MIN,TE,12,ATL,2,1,50,23,0,23,11.5,23,0,0,0,0,0,0,2.3,2.3
485,James O'Shaughnessy,KC,TE,6,MIN,3,2,66.7,23,0,13,7.7,11.5,0,0,0,0,0,0,2.3,2.3
485,Dwayne Allen,IND,TE,6,NE,3,3,100,23,0,10,7.7,7.7,0,0,0,0,0,0,2.3,2.3
492,Benjamin Watson,NO,TE,3,CAR,4,4,100,42,0,20,10.5,10.5,0,0,0,0,1,1,2.2,2.2
492,Luke Stocker,TB,TE,7,WAS,4,3,75,22,0,11,5.5,7.3,0,0,0,0,0,0,2.2,2.2
492,Kyle Rudolph,MIN,TE,8,CHI,2,2,100,22,0,16,11,11,0,0,0,0,0,0,2.2,2.2
492,Larry Donnell,NYG,TE,8,NO,1,1,100,22,0,22,22,22,0,0,0,0,0,0,2.2,2.2
492,Ryan Hewitt,CIN,TE,8,PIT,1,1,100,22,0,22,22,22,0,0,0,0,0,0,2.2,2.2
492,Coby Fleener,IND,TE,9,DEN,6,4,66.7,22,0,9,3.7,5.5,0,0,0,0,0,0,2.2,2.2
492,Gavin Escobar,DAL,TE,10,TB,1,1,100,22,0,22,22,22,0,0,0,0,0,0,2.2,2.2
492,Anthony Fasano,TEN,TE,12,LV,2,2,100,22,0,17,11,11,0,0,0,0,0,0,2.2,2.2
492,Clive Walford,LV,TE,16,LAC,3,1,33.3,22,0,22,7.3,22,0,0,0,0,0,0,2.2,2.2
492,Matt LaCosse,NYG,TE,16,MIN,3,3,100,22,0,10,7.3,7.3,0,0,0,0,0,0,2.2,2.2
492,Darren Fells,ARI,TE,13,LAR,1,1,100,22,0,22,22,22,0,0,0,0,0,0,2.2,2.2
492,Jared Cook,LAR,TE,13,ARI,9,3,33.3,22,0,10,2.4,7.3,0,0,0,0,1,0,2.2,2.2
492,Virgil Green,DEN,TE,13,LAC,1,1,100,22,0,22,22,22,0,0,0,0,0,0,2.2,2.2
492,Jared Cook,LAR,TE,4,ARI,6,3,50,22,0,12,3.7,7.3,0,0,0,0,0,0,2.2,2.2
492,Eric Ebron,DET,TE,4,SEA,3,2,66.7,22,0,19,7.3,11,0,0,0,0,0,0,2.2,2.2
492,Will Tye,NYG,TE,6,PHI,3,2,66.7,22,0,17,7.3,11,0,0,0,0,0,0,2.2,2.2
508,Larry Donnell,NYG,TE,1,DAL,4,3,75,21,0,8,5.2,7,0,0,0,0,0,0,2.1,2.1
508,Zach Miller,CHI,TE,3,SEA,1,1,100,21,0,21,21,21,0,0,0,0,0,0,2.1,2.1
508,Dwayne Allen,IND,TE,5,HOU,1,1,100,21,0,21,21,21,0,0,0,0,0,0,2.1,2.1
508,Anthony Fasano,TEN,TE,7,ATL,4,3,75,21,0,8,5.2,7,0,0,0,0,0,0,2.1,2.1
508,Mychal Rivera,LV,TE,11,DET,2,1,50,21,0,21,10.5,21,0,0,0,0,0,0,2.1,2.1
508,Jordan Matthews,PHI,TE,10,MIA,5,3,60,21,0,9,4.2,7,0,0,0,0,0,0,2.1,2.1
508,Darren Fells,ARI,TE,10,SEA,4,3,75,21,0,9,5.2,7,0,0,0,0,0,0,2.1,2.1
508,Brandon Pettigrew,DET,TE,12,PHI,2,1,50,21,0,21,10.5,21,0,0,0,0,0,0,2.1,2.1
508,Clay Harbor,JAX,TE,14,IND,2,2,100,21,0,17,10.5,10.5,0,0,0,0,0,0,2.1,2.1
508,Anthony Fasano,TEN,TE,16,HOU,7,2,28.6,21,0,12,3,10.5,0,0,0,0,0,0,2.1,2.1
508,Jerome Cunningham,NYG,TE,16,MIN,2,2,100,21,0,12,10.5,10.5,0,0,0,0,0,0,2.1,2.1
508,Ladarius Green,LAC,TE,13,DEN,6,2,33.3,21,0,16,3.5,10.5,0,0,0,0,0,0,2.1,2.1
508,Kyle Rudolph,MIN,TE,15,CHI,2,2,100,21,0,12,10.5,10.5,0,0,0,0,0,0,2.1,2.1
508,Anthony Fasano,TEN,TE,15,NE,4,3,75,21,0,8,5.2,7,0,0,0,0,0,0,2.1,2.1
508,Justin Perillo,GB,TE,6,LAC,2,1,50,21,0,21,10.5,21,0,0,0,0,0,0,2.1,2.1
523,Julius Thomas,JAX,TE,5,TB,2,2,100,20,0,15,10,10,0,0,0,0,0,0,2,2
523,Devin Funchess,CAR,TE,7,PHI,2,1,50,20,0,20,10,20,0,0,0,0,0,0,2,2
523,Gavin Escobar,DAL,TE,11,MIA,3,2,66.7,20,0,15,6.7,10,0,0,0,0,0,0,2,2
523,Maxx Williams,BAL,TE,11,LAR,4,3,75,20,0,12,5,6.7,0,0,0,0,1,0,2,2
523,C.J. Fiedorowicz,HOU,TE,12,NO,2,2,100,20,0,14,10,10,0,0,0,0,0,0,2,2
523,Crockett Gillmore,BAL,TE,12,CLE,4,3,75,20,0,14,5,6.7,0,0,0,0,0,0,2,2
523,Cooper Helfet,SEA,TE,14,BAL,2,2,100,20,0,17,10,10,0,0,0,0,0,0,2,2
523,Ryan Griffin,HOU,TE,14,NE,6,1,16.7,20,0,20,3.3,20,0,0,0,0,0,0,2,2
523,Coby Fleener,IND,TE,13,PIT,8,4,50,20,0,8,2.5,5,0,0,0,0,0,0,2,2
523,Cameron Brate,TB,TE,15,LAR,5,3,60,20,0,8,4,6.7,0,0,0,0,0,0,2,2
523,Mychal Rivera,LV,TE,15,GB,6,3,50,20,0,14,3.3,6.7,0,0,0,0,0,0,2,2
523,Coby Fleener,IND,TE,6,NE,6,3,50,20,0,11,3.3,6.7,0,0,0,0,0,0,2,2
535,Benjamin Watson,NO,TE,1,ARI,5,3,60,19,0,8,3.8,6.3,0,0,0,0,0,0,1.9,1.9
535,Jacob Tamme,ATL,TE,1,PHI,3,3,100,19,0,8,6.3,6.3,0,0,0,0,0,0,1.9,1.9
535,Owen Daniels,DEN,TE,2,KC,5,3,60,19,0,8,3.8,6.3,0,0,0,0,0,0,1.9,1.9
535,C.J. Fiedorowicz,HOU,TE,2,CAR,1,1,100,19,0,19,19,19,0,0,0,0,0,0,1.9,1.9
535,Ed Dickson,CAR,TE,3,NO,3,2,66.7,19,0,10,6.3,9.5,0,0,0,0,0,0,1.9,1.9
535,Jermaine Gresham,ARI,TE,8,CLE,4,2,50,19,0,13,4.8,9.5,0,0,0,0,0,0,1.9,1.9
535,Vance McDonald,SF,TE,9,ATL,5,2,40,19,0,13,3.8,9.5,0,0,0,0,0,0,1.9,1.9
535,Will Tye,NYG,TE,9,TB,6,2,33.3,19,0,15,3.2,9.5,0,0,0,0,0,0,1.9,1.9
535,Rhett Ellison,MIN,TE,11,GB,3,2,66.7,19,0,18,6.3,9.5,0,0,0,0,0,0,1.9,1.9
535,Anthony Fasano,TEN,TE,10,CAR,4,1,25,19,0,19,4.8,19,0,0,0,0,0,0,1.9,1.9
535,Benjamin Watson,NO,TE,10,WAS,5,3,60,19,0,8,3.8,6.3,0,0,0,0,0,0,1.9,1.9
535,Vernon Davis,DEN,TE,10,KC,4,2,50,19,0,11,4.8,9.5,0,0,0,0,0,0,1.9,1.9
535,Devin Funchess,CAR,TE,12,DAL,4,2,50,19,0,15,4.8,9.5,0,0,0,0,0,0,1.9,1.9
535,Dwayne Allen,IND,TE,12,TB,4,2,50,19,0,11,4.8,9.5,0,0,0,0,0,0,1.9,1.9
535,Ladarius Green,LAC,TE,12,JAX,1,1,100,19,0,19,19,19,0,0,0,0,0,0,1.9,1.9
535,Jordan Matthews,PHI,TE,14,BUF,5,3,60,19,0,8,3.8,6.3,0,0,0,0,0,0,1.9,1.9
535,Chris Gragg,BUF,TE,16,DAL,3,2,66.7,19,0,15,6.3,9.5,0,0,0,0,0,0,1.9,1.9
535,Michael Hoomanawanui,NO,TE,13,CAR,1,1,100,19,0,19,19,19,0,0,0,0,0,0,1.9,1.9
535,Jordan Cameron,MIA,TE,4,NYJ,9,2,22.2,19,0,11,2.1,9.5,0,0,0,0,0,0,1.9,1.9
554,Ryan Griffin,HOU,TE,1,KC,4,1,25,18,0,18,4.5,18,0,0,0,0,0,0,1.8,1.8
554,Anthony Fasano,TEN,TE,1,TB,1,1,100,18,0,18,18,18,0,0,0,0,0,0,1.8,1.8
554,Brandon Myers,TB,TE,3,HOU,4,3,75,18,0,10,4.5,6,0,0,0,0,0,0,1.8,1.8
554,Larry Donnell,NYG,TE,7,DAL,5,4,80,18,0,10,3.6,4.5,0,0,0,0,0,0,1.8,1.8
554,Martellus Bennett,CHI,TE,10,LAR,3,3,100,18,0,8,6,6,0,0,0,0,0,0,1.8,1.8
554,Demetrius Harris,KC,TE,14,LAC,2,2,100,18,0,12,9,9,0,0,0,0,0,0,1.8,1.8
554,Travis Kelce,KC,TE,14,LAC,5,3,60,18,0,11,3.6,6,0,0,0,0,0,0,1.8,1.8
554,Brent Celek,PHI,TE,16,WAS,1,1,100,18,0,18,18,18,0,0,0,0,1,0,1.8,1.8
554,Jim Dray,CLE,TE,16,KC,3,1,33.3,18,0,18,6,18,0,0,0,0,0,0,1.8,1.8
554,Rob Housler,CHI,TE,17,DET,2,2,100,18,0,12,9,9,0,0,0,0,0,0,1.8,1.8
554,Rob Gronkowski,NE,TE,17,MIA,7,2,28.6,18,0,12,2.6,9,0,0,0,0,0,0,1.8,1.8
554,Clay Harbor,JAX,TE,17,HOU,1,1,100,18,0,18,18,18,0,0,0,0,0,0,1.8,1.8
554,Vance McDonald,SF,TE,13,CHI,3,2,66.7,18,0,12,6,9,0,0,0,0,0,0,1.8,1.8
554,Derek Carrier,WAS,TE,4,PHI,2,2,100,18,0,15,9,9,0,0,0,0,0,0,1.8,1.8
554,Levine Toilolo,ATL,TE,6,NO,3,2,66.7,18,0,11,6,9,0,0,0,0,0,0,1.8,1.8
569,Gary Barnidge,CLE,TE,2,TEN,1,1,100,17,0,17,17,17,0,0,0,0,0,0,1.7,1.7
569,Zach Ertz,PHI,TE,2,DAL,7,3,42.9,17,0,9,2.4,5.7,0,0,0,0,0,0,1.7,1.7
569,Heath Miller,PIT,TE,3,LAR,3,2,66.7,17,0,9,5.7,8.5,0,0,0,0,0,0,1.7,1.7
569,Luke Willson,SEA,TE,5,CIN,3,2,66.7,17,0,9,5.7,8.5,0,0,0,0,0,0,1.7,1.7
569,Cameron Brate,TB,TE,9,NYG,1,1,100,17,0,17,17,17,0,0,0,0,0,0,1.7,1.7
569,Clay Harbor,JAX,TE,11,TEN,2,2,100,17,0,10,8.5,8.5,0,0,0,0,0,0,1.7,1.7
569,Lance Kendricks,LAR,TE,12,CIN,4,3,75,17,0,11,4.2,5.7,0,0,0,0,0,0,1.7,1.7
569,Lee Smith,LV,TE,16,LAC,1,1,100,17,0,17,17,17,0,0,0,0,0,0,1.7,1.7
569,Andrew Quarless,GB,TE,16,ARI,2,2,100,17,0,13,8.5,8.5,0,0,0,0,0,0,1.7,1.7
569,Tyler Kroft,CIN,TE,13,CLE,1,1,100,17,0,17,17,17,0,0,0,0,0,0,1.7,1.7
569,Daniel Brown,BAL,TE,13,MIA,1,1,100,17,0,17,17,17,0,0,0,0,0,0,1.7,1.7
569,James Hanna,DAL,TE,15,NYJ,1,1,100,17,0,17,17,17,0,0,0,0,0,0,1.7,1.7
569,Luke Willson,SEA,TE,15,CLE,2,2,100,17,0,11,8.5,8.5,0,0,0,0,0,0,1.7,1.7
569,Maxx Williams,BAL,TE,4,PIT,4,2,50,17,0,10,4.2,8.5,0,0,0,0,0,0,1.7,1.7
569,Darren Waller,BAL,TE,4,PIT,2,1,50,17,0,17,8.5,17,0,0,0,0,0,0,1.7,1.7
569,Jordan Reed,WAS,TE,4,PHI,8,5,62.5,37,0,15,4.6,7.4,0,0,0,0,1,1,1.7,1.7
569,Darren Fells,ARI,TE,4,LAR,1,1,100,17,0,17,17,17,0,0,0,0,0,0,1.7,1.7
586,Jordan Cameron,MIA,TE,3,BUF,8,3,37.5,16,0,10,2,5.3,0,0,0,0,0,0,1.6,1.6
586,Lance Kendricks,LAR,TE,5,GB,3,2,66.7,16,0,12,5.3,8,0,0,0,0,0,0,1.6,1.6
586,Jeff Cumberland,NYJ,TE,7,NE,3,1,33.3,16,0,16,5.3,16,0,0,0,0,0,0,1.6,1.6
586,Jason Witten,DAL,TE,8,SEA,4,2,50,16,0,9,4,8,0,0,0,0,0,0,1.6,1.6
586,Richard Rodgers,GB,TE,8,DEN,4,2,50,16,0,11,4,8,0,0,0,0,0,0,1.6,1.6
586,Mychal Rivera,LV,TE,9,PIT,3,2,66.7,16,0,8,5.3,8,0,0,0,0,0,0,1.6,1.6
586,Jacob Tamme,ATL,TE,11,IND,3,1,33.3,16,0,16,5.3,16,0,0,0,0,0,0,1.6,1.6
586,Jerome Cunningham,NYG,TE,10,NE,2,1,50,16,0,16,8,16,0,0,0,0,0,0,1.6,1.6
586,Cameron Brate,TB,TE,14,NO,3,2,66.7,16,0,11,5.3,8,0,0,0,0,0,0,1.6,1.6
586,Phillip Supernaw,TEN,TE,14,NYJ,2,1,50,16,0,16,8,16,0,0,0,0,0,0,1.6,1.6
586,Maxx Williams,BAL,TE,16,PIT,5,2,40,16,0,9,3.2,8,0,0,0,0,0,0,1.6,1.6
586,Greg Olsen,CAR,TE,17,TB,2,2,100,16,0,10,8,8,0,0,0,0,0,0,1.6,1.6
586,Brent Celek,PHI,TE,13,NE,1,1,100,16,0,16,16,16,0,0,0,0,0,0,1.6,1.6
586,Chris Gragg,BUF,TE,15,WAS,1,1,100,16,0,16,16,16,0,0,0,0,0,0,1.6,1.6
586,Ryan Hewitt,CIN,TE,6,BUF,2,1,50,16,0,16,8,16,0,0,0,0,0,0,1.6,1.6
586,Luke Willson,SEA,TE,6,CAR,1,1,100,16,0,16,16,16,0,0,0,0,0,0,1.6,1.6
