Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,ProjRecCount,ReceptionPercentage,ProjRecYd,ProjRecTD,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,ProjRushAtt,ProjRushYd,RushingYardsPerAttempt,ProjRushTD,Fumbles,FumblesLost,FantasyPointsPerGame,Year,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowedByDefenseSpecialTeams,DefFantasyPointsPerGame,DefFantasyPoints,DefRank,DiffPPR1
420,Gerald Everett,LAR,TE,11,KC,3.44,2.0,66.7,22.4,0.2,0.0,7.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2018,6.0,5.0,13.0,2.0,0.0,0.0,0.0,0.0,14.0,,,13,14.459999999999999
314,Gerald Everett,LAR,TE,13,DET,3.78,2.2,50.0,25.6,0.3,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2018,4.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0,17.0,,,26,-4.86
394,Gerald Everett,LAR,TE,14,CHI,3.61,2.1,50.0,24.4,0.2,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2018,8.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,24.0,,,1,1.1600000000000001
294,Gerald Everett,LAR,TE,15,PHI,4.47,2.6,75.0,28.0,0.3,0.0,7.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2018,8.0,3.0,9.0,2.0,1.0,0.0,0.0,0.0,29.0,,,27,2.3999999999999995
348,Gerald Everett,LAR,TE,16,ARI,4.64,2.7,60.0,28.2,0.2,0.0,5.6,9.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2018,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,34.0,,,18,2.679999999999998
253,Gerald Everett,LAR,TE,17,SF,5.5,3.2,50.0,32.1,0.3,0.0,5.3,10.7,0.0,0.5,0.0,0.0,0.0,0.0,5.1,2018,4.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,14.0,,,31,-8.26
411,Gerald Everett,LAR,TE,1,CAR,3.95,2.3,50.0,23.0,0.2,0.0,5.8,11.5,0.0,0.4,0.0,0.0,0.0,0.0,3.5,2019,,2.9411764705882355,6.117647058823529,1.588235294117647,0.5294117647058824,0.058823529411764705,0.35294117647058826,0.0,16.294117647058822,,,20,-4.14
465,Gerald Everett,LAR,TE,2,NO,3.26,1.9,66.7,19.2,0.2,0.0,6.3,9.5,0.0,0.4,0.0,0.0,0.0,0.0,3.2,2019,8.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,28.0,,,20,0.03999999999999915
315,Gerald Everett,LAR,TE,3,CLE,4.81,2.8,60.0,29.7,0.2,0.0,6.0,10.0,0.1,1.0,0.0,0.0,0.0,0.0,4.3,2019,8.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,,,29,-3.5699999999999994
607,Gerald Everett,LAR,TE,4,TB,2.58,1.5,66.7,15.4,0.1,0.0,5.0,7.5,0.2,1.1,0.0,0.0,0.0,0.0,2.2,2019,8.5,5.0,13.0,0.0,2.0,0.0,0.0,0.0,32.0,,,7,11.65
416,Gerald Everett,LAR,TE,5,SEA,3.78,2.2,50.0,22.5,0.2,0.0,5.5,11.0,0.1,0.7,0.0,0.0,0.0,0.0,3.5,2019,4.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,10.0,,,21,14.88
240,Gerald Everett,LAR,TE,6,SF,5.84,3.4,50.0,37.2,0.2,0.0,6.2,12.3,0.1,0.2,0.0,0.0,0.0,0.0,4.9,2019,6.5,4.0,8.0,2.0,2.0,0.0,0.0,0.0,3.0,,,4,-5.4399999999999995
186,Gerald Everett,LAR,TE,7,ATL,5.33,3.1,60.0,36.9,0.3,0.0,7.4,12.3,0.0,0.1,0.0,0.0,0.0,0.0,5.5,2019,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,,31,6.4
154,Gerald Everett,LAR,TE,8,CIN,6.02,3.5,66.7,41.0,0.3,0.0,6.8,10.2,0.0,0.1,0.0,0.0,0.0,0.0,5.9,2019,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,,,29,-5.91
164,Gerald Everett,LAR,TE,10,PIT,5.84,3.4,50.0,39.8,0.3,0.0,6.7,13.3,0.0,0.1,0.0,0.0,0.0,0.0,5.8,2019,8.5,5.0,9.0,1.0,2.0,0.0,1.0,0.0,22.0,,,3,5.610000000000003
153,Gerald Everett,LAR,TE,11,CHI,6.19,3.6,66.7,41.1,0.3,0.0,6.8,10.2,0.0,0.1,0.0,0.0,0.0,0.0,5.9,2019,3.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,13.0,,,14,-6.52
285,Gerald Everett,LAR,TE,12,BAL,4.98,2.9,60.0,33.7,0.2,0.0,6.8,11.3,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2019,9.0,7.0,10.0,1.0,1.0,0.0,0.0,0.0,7.0,,,7,-3.17
632,Gerald Everett,LAR,TE,16,SF,2.23,1.3,50.0,15.2,0.1,0.0,7.5,15.0,0.0,0.1,0.0,0.0,0.0,0.0,2.1,2019,4.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0,,,3,-3.43
756,Gerald Everett,LAR,TE,17,ARI,1.72,1.0,50.0,10.7,0.1,0.0,5.5,11.0,0.0,0.1,0.0,0.0,0.0,0.0,1.7,2019,12.5,5.0,8.0,0.0,1.0,0.0,0.0,0.0,13.0,,,30,-2.6799999999999997
441,Gerald Everett,LAR,TE,1,DAL,3.95,2.3,50.0,25.0,0.2,0.0,6.2,12.5,0.0,0.1,0.0,0.0,0.0,0.0,3.7,2020,,1.8823529411764706,4.823529411764706,0.5882352941176471,0.5294117647058824,0.058823529411764705,0.058823529411764705,0.058823529411764705,17.41176470588235,,,21,-4.31
623,Gerald Everett,LAR,TE,2,PHI,2.58,1.5,66.7,16.9,0.1,0.0,5.7,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2020,6.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,27.0,,,21,-3.79
644,Gerald Everett,LAR,TE,3,BUF,2.58,1.5,66.7,15.9,0.1,0.0,5.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2020,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,28.0,,,7,1.71
536,Gerald Everett,LAR,TE,4,NYG,2.92,1.7,66.7,18.2,0.2,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2020,9.5,2.0,9.0,0.0,0.0,0.0,0.0,0.0,36.0,,,12,3.4799999999999986
625,Gerald Everett,LAR,TE,5,WAS,2.4,1.4,50.0,16.0,0.1,0.0,8.0,16.0,0.1,0.8,0.0,0.0,0.0,0.0,2.3,2020,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,31.0,,,7,9.32
565,Gerald Everett,LAR,TE,6,SF,3.26,1.9,66.7,21.1,0.1,0.0,7.0,10.5,0.1,0.6,0.0,0.0,0.0,0.0,2.8,2020,6.5,2.0,6.0,0.0,0.0,0.0,0.0,0.0,43.0,,,8,1.0300000000000002
478,Gerald Everett,LAR,TE,7,CHI,3.78,2.2,50.0,22.3,0.2,0.0,5.5,11.0,0.1,0.4,0.0,0.0,0.0,0.0,3.5,2020,8.5,4.0,6.0,2.0,1.0,0.0,0.0,0.0,16.0,,,14,7.130000000000001
430,Gerald Everett,LAR,TE,8,MIA,4.12,2.4,50.0,25.3,0.2,0.0,6.2,12.5,0.1,0.5,0.0,0.0,0.0,0.0,3.8,2020,6.0,5.0,9.0,2.0,1.0,0.0,0.0,0.0,17.0,,,12,2.0199999999999996
341,Gerald Everett,LAR,TE,10,SEA,4.47,2.6,75.0,27.8,0.3,0.0,7.0,9.3,0.0,0.1,0.0,0.0,0.0,0.0,4.6,2020,9.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,44.0,,,16,-2.49
459,Gerald Everett,LAR,TE,11,TB,3.95,2.3,50.0,23.7,0.2,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2020,7.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,23.0,,,5,0.8300000000000001
439,Gerald Everett,LAR,TE,12,SF,4.12,2.4,50.0,25.1,0.2,0.0,6.2,12.5,0.0,0.1,0.0,0.0,0.0,0.0,3.7,2020,3.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,,,18,-2.52
432,Gerald Everett,LAR,TE,13,ARI,4.12,2.4,50.0,25.5,0.2,0.0,6.5,13.0,0.0,0.2,0.0,0.0,0.0,0.0,3.8,2020,8.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,20.0,,,16,4.23
409,Gerald Everett,LAR,TE,14,NE,4.81,2.8,60.0,27.3,0.2,0.0,5.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2020,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,,,15,-4.83
398,Gerald Everett,LAR,TE,15,NYJ,4.81,2.8,60.0,28.1,0.2,0.0,5.6,9.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2020,6.5,1.0,3.0,1.0,0.0,0.0,0.0,0.0,40.0,,,27,-2.0100000000000007
445,Gerald Everett,LAR,TE,16,SEA,4.12,2.4,50.0,24.8,0.2,0.0,6.2,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2020,9.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,15.0,,,14,-2.7800000000000002
419,Gerald Everett,LAR,TE,17,ARI,4.64,2.7,60.0,26.3,0.2,0.0,5.2,8.7,0.0,0.1,0.0,0.0,0.0,0.0,3.8,2020,4.5,3.0,6.0,0.0,1.0,0.0,0.0,0.0,20.0,,,12,-2.04
276,Gerald Everett,SEA,TE,1,IND,5.0,3.4,60.0,35.5,0.3,0.0,7.2,12.0,0.02,0.1,0.0,0.0,0.0,0.0,5.4,2021,,2.0588235294117645,5.352941176470588,0.5882352941176471,0.47058823529411764,0.058823529411764705,0.058823529411764705,0.058823529411764705,21.058823529411764,,,22,1.240000000000002
274,Gerald Everett,SEA,TE,2,TEN,4.5,3.4,75.0,35.7,0.3,0.0,9.0,12.0,0.02,0.1,0.0,0.0,0.0,0.0,5.4,2021,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,38.0,,,22,-7.4799999999999995
297,Gerald Everett,SEA,TE,3,MIN,4.4,3.2,75.0,33.2,0.3,0.0,8.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,2021,5.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,34.0,,,16,2.08
439,Gerald Everett,SEA,TE,6,PIT,3.8,2.5,50.0,26.4,0.2,0.0,6.5,13.0,0.02,0.1,0.0,0.0,0.0,0.0,3.8,2021,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,19.0,,,16,-0.34999999999999964
424,Gerald Everett,SEA,TE,7,NO,3.8,2.6,75.0,27.3,0.2,0.0,6.8,9.0,0.02,0.1,0.0,0.0,0.0,0.0,3.9,2021,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,27.0,,,4,-1.2399999999999993
542,Gerald Everett,SEA,TE,8,JAX,3.5,2.5,50.0,26.6,0.1,0.0,6.8,13.5,0.02,0.1,0.0,0.0,0.0,0.0,3.3,2021,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,31.0,,,29,-4.569999999999999
418,Gerald Everett,SEA,TE,10,GB,3.9,2.6,75.0,27.3,0.2,0.0,6.8,9.0,0.1,0.4,0.0,0.0,0.0,0.0,4.0,2021,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,,,13,7.73
378,Gerald Everett,SEA,TE,11,ARI,4.4,3.0,75.0,30.7,0.2,0.0,7.8,10.3,0.07,0.3,0.0,0.0,0.0,0.0,4.3,2021,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,34.0,,,2,-0.6000000000000005
357,Gerald Everett,SEA,TE,12,WAS,4.6,3.3,60.0,33.5,0.2,0.0,6.8,11.3,0.07,0.3,0.0,0.0,0.0,0.0,4.6,2021,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,21.0,,,25,6.82
347,Gerald Everett,SEA,TE,13,SF,4.9,3.5,80.0,34.9,0.2,0.0,7.0,8.8,0.05,0.2,0.0,0.0,0.0,0.0,4.7,2021,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,26.0,,,16,-3.5100000000000007
309,Gerald Everett,SEA,TE,14,HOU,4.8,3.5,80.0,33.9,0.3,0.0,6.8,8.5,0.02,0.1,0.0,0.0,0.1,0.1,5.0,2021,5.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,31.0,,,22,2.1000000000000014
376,Gerald Everett,SEA,TE,15,LAR,4.8,3.5,80.0,32.8,0.2,0.0,6.6,8.2,0.1,0.4,0.0,0.0,0.1,0.1,4.3,2021,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,23.0,,,19,1.9800000000000004
306,Gerald Everett,SEA,TE,16,CHI,4.5,3.3,75.0,32.1,0.3,0.0,8.0,10.7,0.05,0.2,0.0,0.0,0.0,0.0,5.0,2021,4.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,17.0,,,20,8.470000000000002
265,Gerald Everett,SEA,TE,17,DET,4.6,3.4,60.0,36.4,0.3,0.0,7.2,12.0,0.05,0.2,0.0,0.0,0.0,0.0,5.5,2021,4.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,20.0,,,32,-2.26
301,Gerald Everett,SEA,TE,18,ARI,4.7,3.2,60.0,32.8,0.3,0.0,6.6,11.0,0.02,0.1,0.0,0.0,0.0,0.0,5.1,2021,4.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,22.0,,,10,-5.289999999999999
180,Gerald Everett,LAC,TE,1,LV,4.8,3.6,80.0,37.8,0.3,0.0,7.6,9.5,0.05,0.2,0.0,0.0,0.0,0.0,5.6,2022,,2.8823529411764706,4.882352941176471,0.47058823529411764,0.5294117647058824,0.058823529411764705,0.11764705882352941,0.058823529411764705,23.235294117647058,,,23,5.200000000000001
154,Gerald Everett,LAC,TE,2,KC,4.9,3.7,80.0,40.9,0.3,0.0,8.2,10.2,0.02,0.1,0.0,0.0,0.0,0.0,5.9,2022,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,,,23,3.5
143,Gerald Everett,LAC,TE,3,JAX,5.0,3.8,80.0,42.4,0.3,0.0,8.4,10.5,0.02,0.1,0.0,0.0,0.0,0.0,6.0,2022,5.0,5.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,,,13,-5.35
112,Gerald Everett,LAC,TE,4,HOU,5.1,3.9,80.0,45.4,0.3,0.0,9.0,11.2,0.1,0.4,0.0,0.0,0.0,0.0,6.4,2022,6.0,5.0,9.0,2.0,1.0,0.0,0.0,0.0,23.0,,,16,6.82
77,Gerald Everett,LAC,TE,5,CLE,5.1,4.0,80.0,45.7,0.4,0.0,9.2,11.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2022,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,23.0,,,21,-9.770000000000001
153,Gerald Everett,LAC,TE,6,DEN,4.8,3.7,80.0,41.3,0.3,0.0,8.2,10.2,0.02,0.1,0.0,0.0,0.0,0.0,5.9,2022,7.0,6.0,12.0,2.0,0.0,0.0,0.0,0.0,12.0,,,13,-1.7400000000000002
79,Gerald Everett,LAC,TE,7,SEA,5.2,3.9,80.0,45.3,0.4,0.0,9.0,11.2,0.02,0.1,0.0,0.0,0.0,0.0,6.9,2022,10.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,3.0,,,16,0.46000000000000085
81,Gerald Everett,LAC,TE,9,ATL,5.8,4.7,83.3,50.1,0.3,0.0,8.3,10.0,0.15,0.6,0.0,0.0,0.0,0.0,6.9,2022,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,34.0,,,17,-2.9700000000000006
177,Gerald Everett,LAC,TE,10,SF,6.5,4.1,66.7,43.3,0.2,0.0,7.2,10.8,0.25,1.0,0.0,0.0,0.0,0.0,5.6,2022,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,42.0,,,2,-5.430000000000001
160,Gerald Everett,LAC,TE,12,ARI,5.1,3.7,80.0,40.0,0.3,0.0,8.0,10.0,0.07,0.3,0.0,0.0,0.0,0.0,5.8,2022,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.0,,,6,-3.7299999999999995
180,Gerald Everett,LAC,TE,13,LV,4.8,3.5,80.0,37.6,0.3,0.0,7.6,9.5,0.1,0.4,0.0,0.0,0.0,0.0,5.6,2022,5.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,34.0,,,31,3.9000000000000004
170,Gerald Everett,LAC,TE,14,MIA,4.9,3.6,80.0,39.3,0.3,0.0,7.8,9.8,0.05,0.2,0.0,0.0,0.0,0.0,5.8,2022,5.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,27.0,,,18,-1.5499999999999998
165,Gerald Everett,LAC,TE,15,TEN,4.9,3.7,80.0,39.8,0.3,0.0,8.0,10.0,0.02,0.1,0.0,0.0,0.0,0.0,5.8,2022,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,,,13,-1.2899999999999991
177,Gerald Everett,LAC,TE,16,IND,4.9,3.6,80.0,38.2,0.3,0.0,7.6,9.5,0.02,0.1,0.0,0.0,0.0,0.0,5.6,2022,8.0,7.0,11.0,2.0,1.0,0.0,1.0,1.0,39.0,,,23,-9.23
304,Gerald Everett,LAC,TE,17,LAR,4.1,3.1,75.0,32.1,0.2,0.0,8.0,10.7,0.02,0.1,0.0,0.0,0.0,0.0,4.4,2022,6.0,6.0,12.0,4.0,0.0,0.0,1.0,0.0,14.0,,,28,2.9799999999999995
317,Gerald Everett,LAC,TE,18,DEN,4.0,3.0,75.0,30.8,0.2,0.0,7.8,10.3,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2022,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,27.0,,,24,2.5200000000000005
1590,Giovanni Ricci,CAR,TE,1,NYJ,0.2,0.1,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2021,,2.0588235294117645,5.352941176470588,0.5882352941176471,0.47058823529411764,0.058823529411764705,0.058823529411764705,0.058823529411764705,21.058823529411764,,,22,-0.23
1590,Giovanni Ricci,CAR,TE,2,NO,0.2,0.1,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2021,2.0,2.0,7.0,2.0,1.0,0.0,0.0,0.0,3.0,,,22,-0.23
999,Giovanni Ricci,CAR,TE,3,HOU,1.0,0.6,100.0,6.5,0.1,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2021,7.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,31.0,,,10,-1.85
1295,Giovanni Ricci,CAR,TE,4,DAL,0.8,0.3,0.0,3.6,0.0,0.0,4.0,0.0,0.15,0.6,0.0,0.0,0.0,0.0,0.4,2021,3.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,15.0,,,14,-0.72
1051,Giovanni Ricci,CAR,TE,5,PHI,0.6,0.5,0.0,4.5,0.1,0.0,4.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,2021,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,42.0,,,16,-1.55
1381,Giovanni Ricci,CAR,TE,6,MIN,0.7,0.3,0.0,3.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2021,3.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,17.0,,,13,-0.6399999999999999
1668,Giovanni Ricci,CAR,TE,8,ATL,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2021,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,28.0,,,32,-0.16
1598,Giovanni Ricci,CAR,TE,9,NE,0.2,0.1,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2021,2.0,3.0,8.0,2.0,0.0,0.0,1.0,0.0,24.0,,,7,-0.22
1573,Giovanni Ricci,CAR,TE,10,ARI,0.2,0.2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2021,7.0,5.0,8.0,1.0,2.0,0.0,0.0,0.0,17.0,,,2,-0.35
1465,Giovanni Ricci,CAR,TE,11,WAS,0.2,0.2,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2021,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,19.0,,,26,-0.44
1502,Giovanni Ricci,CAR,TE,12,MIA,0.2,0.2,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2021,2.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,17.0,,,14,-0.41000000000000003
1566,Giovanni Ricci,CAR,TE,14,ATL,0.2,0.2,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2021,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,30.0,,,31,-0.36
1648,Giovanni Ricci,CAR,TE,15,BUF,0.2,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2021,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,,,3,-0.18
1553,Giovanni Ricci,CAR,TE,16,TB,0.2,0.2,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2021,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,,,6,-0.37
1422,Giovanni Ricci,CAR,TE,17,NO,0.4,0.3,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2021,4.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,14.0,,,6,-0.59
1668,Giovanni Ricci,CAR,TE,18,TB,0.4,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2021,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,24.0,,,4,-0.16
1531,Giovanni Ricci,CAR,TE,1,CLE,0.5,0.1,0.0,1.1,0.0,0.0,0.0,0.0,0.3,1.2,0.0,0.0,0.0,0.0,0.2,2022,,2.8823529411764706,4.882352941176471,0.47058823529411764,0.5294117647058824,0.058823529411764705,0.11764705882352941,0.058823529411764705,23.235294117647058,,,23,-0.33
1558,Giovanni Ricci,CAR,TE,2,NYG,1.1,0.2,0.0,1.7,0.0,0.0,2.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.2,2022,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,20.0,,,23,2.22
1492,Giovanni Ricci,CAR,TE,3,NO,1.2,0.3,0.0,2.8,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2022,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,14.0,,,15,1.92
1196,Giovanni Ricci,CAR,TE,4,ARI,1.3,0.7,100.0,5.9,0.0,0.0,6.0,6.0,0.07,0.3,0.0,0.0,0.0,0.0,0.6,2022,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,20.0,,,25,-1.32
1256,Giovanni Ricci,CAR,TE,5,SF,1.1,0.4,0.0,5.3,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2022,9.0,7.0,11.0,1.0,1.0,0.0,1.0,0.0,9.0,,,7,4.7700000000000005
1208,Giovanni Ricci,CAR,TE,6,LAR,1.4,0.6,100.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2022,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,,,23,-1.2
848,Giovanni Ricci,CAR,TE,7,TB,1.3,1.2,100.0,9.5,0.0,0.0,10.0,10.0,2.0,6.3,3.0,0.0,0.0,0.0,1.6,2022,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,,,4,-2.7800000000000002
920,Giovanni Ricci,CAR,TE,8,ATL,1.4,1.3,100.0,11.2,0.0,0.0,11.0,11.0,0.9,3.1,3.0,0.0,0.0,0.0,1.4,2022,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,35.0,,,12,-2.73
1431,Giovanni Ricci,CAR,TE,9,CIN,1.1,0.5,0.0,3.1,0.0,0.0,3.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,2022,3.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,32.0,,,24,0.96
1226,Giovanni Ricci,CAR,TE,10,ATL,0.9,0.5,0.0,5.6,0.0,0.0,6.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.6,2022,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,20.0,,,16,0.13000000000000012
1312,Giovanni Ricci,CAR,TE,14,SEA,1.1,0.5,0.0,4.5,0.0,0.0,4.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.5,2022,6.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,23.0,,,11,-0.96
1331,Giovanni Ricci,CAR,TE,15,PIT,0.9,0.5,0.0,4.3,0.0,0.0,4.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.4,2022,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,,,25,-0.94
1274,Giovanni Ricci,CAR,TE,16,DET,1.0,0.5,0.0,5.0,0.0,0.0,5.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.5,2022,7.0,4.0,10.0,1.0,0.0,0.0,0.0,1.0,17.0,,,29,-1.01
1431,Giovanni Ricci,CAR,TE,17,TB,1.1,0.4,0.0,3.3,0.0,0.0,3.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.3,2022,5.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,16.0,,,20,3.46
1295,Giovanni Ricci,CAR,TE,18,NO,1.1,0.5,0.0,4.7,0.0,0.0,5.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.5,2022,4.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,10.0,,,28,-0.98
1105,Grant Calcaterra,PHI,TE,3,WAS,0.8,0.4,0.0,4.1,0.1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2022,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,34.0,,,24,3.59
1092,Grant Calcaterra,PHI,TE,4,JAX,1.1,0.5,0.0,4.8,0.1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2022,3.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,10.0,,,4,-1.58
1054,Grant Calcaterra,PHI,TE,5,ARI,1.0,0.4,0.0,5.7,0.1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2022,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,10.0,,,26,-1.57
1396,Grant Calcaterra,PHI,TE,6,DAL,0.9,0.3,0.0,3.7,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2022,6.0,5.0,11.0,1.0,2.0,0.0,1.0,0.0,10.0,,,8,-0.6699999999999999
