Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
514,Dexter McCluster,KC,RB,16,IND,0.0,-1.0,0.0,0.0,11.0,9.0,70.0,0.0,0.0,0.0,6.9,6.9
671,Dexter McCluster,KC,RB,17,LAC,0.0,0.0,0.0,0.0,8.0,6.0,51.0,0.0,0.0,0.0,5.1,5.1
1918,Dexter Williams,GB,RB,1,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Dexter Williams,GB,RB,1,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2081,Dexter Williams,NYG,RB,1,DEN,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2011,Dexter Williams,GB,RB,2,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,Dexter Williams,NYG,RB,2,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Dexter Williams,GB,RB,3,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Dexter Williams,GB,RB,4,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Dexter Williams,GB,RB,4,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Dexter Williams,GB,RB,5,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Dexter Williams,GB,RB,7,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,Dexter Williams,GB,RB,7,HOU,0.2,3.3,0.0,0.0,0.27,0.2,1.6,0.0,0.0,0.0,0.5,0.49
1655,Dexter Williams,GB,RB,8,KC,0.6,3.1,3.0,0.0,0.27,0.2,1.2,0.0,0.0,0.0,0.4,0.43
1872,Dexter Williams,GB,RB,8,MIN,0.4,1.3,0.0,0.0,0.27,0.2,0.4,0.0,0.0,0.0,0.2,0.17
1754,Dexter Williams,GB,RB,9,LAC,0.4,2.1,0.0,0.0,0.27,0.2,1.0,0.0,0.0,0.0,0.3,0.31
792,Dexter Williams,GB,RB,9,SF,7.0,22.5,3.1,0.2,1.35,1.0,8.7,0.1,0.1,0.1,4.7,4.72
2003,Dexter Williams,GB,RB,10,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.01
