Rank,Name,Team,Position,Week,Opponent,ProjRushAtt,ProjRushYd,RushingYardsPerAttempt,ProjRushTD,ReceivingTargets,ProjRecCount,ProjRecYd,ProjRecTD,Fumbles,FumblesLost,FantasyPointsPerGame,DiffPPR1,Year
1065,James Conner,PIT,RB,3,CHI,3.5,13.5,3.5,0.2,0.44,0.3,2.6,0.0,0.0,0.0,2.8,-3.1100000000000003,2017
1204,James Conner,PIT,RB,4,BAL,3.0,11.3,3.7,0.1,0.44,0.3,2.4,0.0,0.1,0.1,1.8,0.3299999999999996,2017
1145,James Conner,PIT,RB,5,JAX,3.8,15.7,4.0,0.1,0.44,0.3,2.5,0.0,0.1,0.1,2.2,-1.8199999999999998,2017
1205,James Conner,PIT,RB,6,KC,3.3,13.3,4.3,0.1,0.0,0.0,0.3,0.0,0.1,0.1,1.8,-0.5600000000000003,2017
1169,James Conner,PIT,RB,7,CIN,3.7,14.0,3.5,0.1,0.0,0.0,0.2,0.0,0.0,0.0,2.0,-0.1200000000000001,2017
1187,James Conner,PIT,RB,8,DET,3.4,12.6,4.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,1.9,-1.77,2017
1084,James Conner,PIT,RB,10,IND,3.7,14.6,3.8,0.2,0.0,0.0,0.2,0.0,0.0,0.0,2.7,-1.4800000000000002,2017
1199,James Conner,PIT,RB,11,TEN,3.7,13.8,3.5,0.1,0.0,0.0,0.1,0.0,0.1,0.1,1.8,-0.7900000000000003,2017
1207,James Conner,PIT,RB,12,GB,4.1,13.3,3.2,0.1,0.0,0.0,0.1,0.0,0.1,0.1,1.7,-1.9400000000000002,2017
1150,James Conner,PIT,RB,13,CIN,3.8,15.9,4.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,2.2,-1.0000000000000002,2017
1186,James Conner,PIT,RB,14,BAL,3.8,14.6,3.8,0.1,0.0,0.0,0.2,0.0,0.1,0.1,1.9,-1.48,2017
1187,James Conner,PIT,RB,15,NE,3.1,14.5,4.7,0.1,0.0,0.0,0.2,0.0,0.1,0.1,1.9,-0.7699999999999998,2017
203,James Conner,PIT,RB,1,CLE,17.1,65.2,3.8,0.5,3.4,2.3,16.9,0.1,0.1,0.1,11.6,22.090000000000003,2018
81,James Conner,PIT,RB,2,KC,18.3,79.0,4.4,0.7,4.58,3.1,23.5,0.1,0.2,0.2,14.6,-0.6499999999999986,2018
110,James Conner,PIT,RB,3,TB,17.8,70.3,3.9,0.6,5.32,3.6,30.3,0.1,0.3,0.3,13.7,-3.3599999999999994,2018
108,James Conner,PIT,RB,4,BAL,17.4,69.5,4.1,0.6,5.32,3.6,28.2,0.1,0.1,0.1,13.8,-10.17,2018
74,James Conner,PIT,RB,5,ATL,17.3,70.9,4.2,0.7,6.06,4.1,32.1,0.1,0.1,0.1,14.9,15.3,2018
77,James Conner,PIT,RB,6,CIN,17.6,73.5,4.1,0.6,5.92,4.0,34.5,0.1,0.1,0.1,14.8,9.900000000000002,2018
51,James Conner,PIT,RB,8,CLE,17.9,75.8,4.2,0.8,5.92,4.0,33.4,0.1,0.1,0.1,16.1,17.88,2018
89,James Conner,PIT,RB,9,BAL,17.1,69.0,4.1,0.6,6.06,4.1,34.9,0.1,0.1,0.1,14.4,10.61,2018
40,James Conner,PIT,RB,10,CAR,19.3,85.4,4.5,0.7,5.92,4.0,35.7,0.1,0.1,0.1,16.7,-6.610000000000003,2018
65,James Conner,PIT,RB,11,JAX,18.2,78.9,4.4,0.6,5.77,3.9,34.3,0.1,0.1,0.1,15.3,-8.520000000000001,2018
46,James Conner,PIT,RB,12,DEN,18.3,78.7,4.4,0.7,5.77,3.9,33.7,0.2,0.1,0.1,16.4,-7.040000000000003,2018
76,James Conner,PIT,RB,13,LAC,17.5,74.7,4.2,0.6,6.06,4.1,35.4,0.1,0.2,0.2,14.8,3.09,2018
160,James Conner,PIT,RB,17,CIN,13.0,62.5,4.8,0.6,4.14,2.8,22.5,0.1,0.1,0.1,12.5,-3.099999999999998,2018
154,James Conner,PIT,RB,1,NE,15.5,70.9,4.4,0.5,4.88,3.3,29.2,0.1,0.2,0.2,13.2,-6.41,2019
115,James Conner,PIT,RB,2,SEA,16.3,73.4,4.6,0.6,5.03,3.4,28.6,0.1,0.2,0.2,14.0,-4.300000000000001,2019
228,James Conner,PIT,RB,3,SF,14.8,60.5,4.0,0.5,4.44,3.0,24.9,0.1,0.1,0.1,11.9,-5.4399999999999995,2019
132,James Conner,PIT,RB,4,CIN,16.1,68.6,4.3,0.6,5.47,3.7,28.7,0.1,0.1,0.1,13.7,8.870000000000001,2019
236,James Conner,PIT,RB,5,BAL,13.6,56.2,4.0,0.5,4.88,3.3,27.2,0.1,0.1,0.1,11.7,-3.740000000000002,2019
160,James Conner,PIT,RB,6,LAC,16.4,65.7,4.1,0.5,5.92,4.0,31.2,0.1,0.1,0.1,13.1,13.610000000000003,2019
57,James Conner,PIT,RB,8,MIA,16.4,70.9,4.4,0.7,5.92,4.0,33.7,0.2,0.1,0.1,15.7,4.140000000000001,2019
161,James Conner,PIT,RB,11,CLE,15.4,65.9,4.4,0.5,5.32,3.6,30.9,0.1,0.1,0.1,13.1,-14.28,2019
360,James Conner,PIT,RB,15,BUF,13.4,51.6,4.0,0.4,4.14,2.8,20.8,0.1,0.1,0.1,10.0,2.0600000000000005,2019
290,James Conner,PIT,RB,16,NYJ,15.6,59.7,3.8,0.4,4.58,3.1,22.4,0.1,0.1,0.1,11.0,-11.11,2019
180,James Conner,PIT,RB,1,NYG,15.7,65.9,4.1,0.5,4.73,3.2,26.9,0.1,0.1,0.1,12.7,-12.379999999999999,2020
417,James Conner,PIT,RB,2,DEN,11.7,47.2,3.9,0.3,3.99,2.7,21.7,0.1,0.1,0.1,9.1,8.110000000000001,2020
146,James Conner,PIT,RB,3,HOU,16.1,70.2,4.4,0.6,3.84,2.6,21.8,0.1,0.1,0.1,13.2,8.899999999999999,2020
78,James Conner,PIT,RB,5,PHI,15.9,71.5,4.5,0.8,3.99,2.7,21.0,0.1,0.1,0.1,14.4,-2.0500000000000007,2020
129,James Conner,PIT,RB,6,CLE,16.0,70.8,4.4,0.6,4.58,3.1,24.5,0.1,0.1,0.1,13.5,0.37000000000000455,2020
133,James Conner,PIT,RB,7,TEN,16.4,73.8,4.6,0.6,3.99,2.7,21.2,0.1,0.1,0.1,13.5,-2.299999999999999,2020
237,James Conner,PIT,RB,8,BAL,15.9,68.7,4.3,0.4,3.55,2.4,20.1,0.1,0.1,0.1,11.7,0.7200000000000006,2020
64,James Conner,PIT,RB,9,DAL,18.0,80.3,4.4,0.7,3.84,2.6,20.8,0.1,0.1,0.1,14.7,-13.509999999999998,2020
120,James Conner,PIT,RB,10,CIN,16.5,73.9,4.6,0.7,3.4,2.3,16.7,0.1,0.1,0.1,13.7,-9.36,2020
203,James Conner,PIT,RB,11,JAX,16.3,66.5,4.1,0.6,3.25,2.2,16.9,0.1,0.1,0.1,12.3,-1.839999999999998,2020
299,James Conner,PIT,RB,14,BUF,15.3,63.3,4.2,0.4,3.25,2.2,16.0,0.1,0.1,0.1,10.7,-11.329999999999998,2020
463,James Conner,PIT,RB,16,IND,12.9,50.7,3.9,0.3,3.1,2.1,15.4,0.0,0.1,0.1,8.2,7.09,2020
540,James Conner,PIT,RB,17,CLE,10.4,42.1,4.2,0.3,3.1,2.1,13.9,0.0,0.1,0.1,7.2,1.6999999999999993,2020
603,James Conner,ARI,RB,1,TEN,9.0,39.7,4.4,0.3,2.3,1.8,13.1,0.0,0.1,0.1,6.9,-3.579999999999999,2021
586,James Conner,ARI,RB,2,MIN,11.2,47.0,4.3,0.3,1.2,1.2,8.5,0.0,0.1,0.1,7.2,-5.950000000000001,2021
593,James Conner,ARI,RB,3,JAX,11.6,45.9,3.8,0.3,1.2,1.1,9.1,0.0,0.1,0.1,7.1,9.9,2021
670,James Conner,ARI,RB,4,LAR,9.6,39.0,3.9,0.3,1.0,0.8,5.1,0.0,0.1,0.1,6.0,13.590000000000003,2021
501,James Conner,ARI,RB,5,SF,11.9,46.9,3.9,0.5,1.5,1.2,8.1,0.0,0.1,0.1,8.3,1.0000000000000018,2021
550,James Conner,ARI,RB,6,CLE,10.6,39.5,3.6,0.5,1.9,1.2,8.6,0.0,0.1,0.1,7.6,-0.9100000000000001,2021
320,James Conner,ARI,RB,7,HOU,14.6,60.1,4.0,0.7,1.4,1.1,7.2,0.0,0.1,0.1,10.7,0.370000000000001,2021
460,James Conner,ARI,RB,8,GB,10.7,45.5,4.2,0.6,1.9,1.4,9.2,0.0,0.1,0.1,8.9,3.7300000000000004,2021
526,James Conner,ARI,RB,9,SF,9.9,38.7,3.9,0.6,1.4,0.9,6.6,0.0,0.1,0.1,7.9,31.270000000000003,2021
107,James Conner,ARI,RB,10,CAR,16.7,67.2,3.9,0.8,3.5,2.9,18.9,0.1,0.1,0.1,13.8,-1.5099999999999998,2021
163,James Conner,ARI,RB,11,SEA,15.7,63.8,4.0,0.7,3.5,2.9,19.3,0.1,0.1,0.1,12.9,4.890000000000001,2021
112,James Conner,ARI,RB,13,CHI,16.8,69.3,4.1,0.7,3.7,3.0,21.5,0.1,0.1,0.1,13.7,2.2200000000000024,2021
246,James Conner,ARI,RB,14,LAR,15.3,58.5,3.9,0.7,2.3,1.5,12.9,0.1,0.1,0.1,11.7,20.060000000000002,2021
176,James Conner,ARI,RB,15,DET,14.4,57.5,4.1,0.8,2.4,2.0,16.8,0.1,0.1,0.1,12.6,-5.83,2021
195,James Conner,ARI,RB,18,SEA,14.2,55.2,3.9,0.7,3.0,2.7,22.1,0.1,0.1,0.1,12.3,12.07,2021
193,James Conner,ARI,RB,1,KC,13.9,59.0,4.2,0.6,4.1,3.2,23.0,0.1,0.1,0.1,12.2,0.9000000000000021,2022
220,James Conner,ARI,RB,2,LV,14.1,53.9,3.9,0.6,4.3,3.4,23.4,0.1,0.1,0.1,11.7,-8.229999999999999,2022
263,James Conner,ARI,RB,3,LAR,13.3,51.3,3.9,0.6,3.9,2.7,21.2,0.1,0.1,0.1,11.2,-5.4499999999999975,2022
243,James Conner,ARI,RB,4,CAR,13.7,53.3,3.8,0.6,3.7,3.0,21.8,0.1,0.1,0.1,11.5,-4.01,2022
347,James Conner,ARI,RB,5,PHI,12.7,50.5,3.8,0.5,3.8,2.7,19.3,0.1,0.1,0.1,10.4,-5.9799999999999995,2022
598,James Conner,ARI,RB,9,SEA,7.8,36.7,4.6,0.3,3.0,1.9,14.5,0.1,0.1,0.1,7.3,1.9800000000000004,2022
497,James Conner,ARI,RB,10,LAR,11.4,46.6,4.3,0.3,3.9,2.6,18.6,0.1,0.1,0.1,8.7,12.079999999999998,2022
298,James Conner,ARI,RB,11,SF,14.5,56.1,4.0,0.5,4.0,2.9,18.6,0.1,0.1,0.1,10.9,-0.5700000000000003,2022
174,James Conner,ARI,RB,12,LAC,14.9,67.4,4.5,0.6,4.1,2.9,18.3,0.1,0.1,0.1,12.6,7.33,2022
240,James Conner,ARI,RB,14,NE,16.1,63.6,4.0,0.5,4.1,2.9,17.8,0.1,0.1,0.1,11.5,8.76,2022
195,James Conner,ARI,RB,15,DEN,17.4,69.1,4.1,0.5,4.4,3.1,18.4,0.1,0.1,0.1,12.2,2.650000000000002,2022
205,James Conner,ARI,RB,16,TB,17.3,67.3,3.9,0.5,4.1,2.9,18.2,0.1,0.1,0.1,12.0,9.95,2022
175,James Conner,ARI,RB,17,ATL,17.4,74.1,4.4,0.5,4.2,3.2,17.5,0.1,0.1,0.1,12.6,-1.959999999999999,2022
846,James Cook,BUF,RB,1,LAR,4.2,17.4,4.2,0.1,2.9,1.9,12.7,0.1,0.0,0.0,4.2,-5.909999999999999,2022
1230,James Cook,BUF,RB,2,TEN,2.8,11.7,4.0,0.1,1.7,0.8,4.5,0.0,0.2,0.2,1.8,2.2799999999999994,2022
1399,James Cook,BUF,RB,3,MIA,2.0,8.7,4.5,0.0,1.8,0.8,3.8,0.0,0.0,0.0,1.2,5.95,2022
1020,James Cook,BUF,RB,4,BAL,3.0,12.9,4.3,0.1,1.6,1.1,8.7,0.0,0.0,0.0,2.8,-3.8600000000000003,2022
1115,James Cook,BUF,RB,5,PIT,2.8,12.6,4.3,0.1,1.4,0.9,6.5,0.0,0.1,0.1,2.3,5.6899999999999995,2022
1092,James Cook,BUF,RB,6,KC,2.7,13.0,4.3,0.1,1.4,0.8,4.9,0.0,0.0,0.0,2.4,-2.3900000000000006,2022
1049,James Cook,BUF,RB,8,GB,3.2,15.0,5.0,0.1,1.3,0.8,5.0,0.0,0.0,0.0,2.6,5.199999999999999,2022
1039,James Cook,BUF,RB,9,NYJ,3.9,17.7,4.5,0.1,1.3,0.7,4.8,0.0,0.1,0.1,2.6,1.7499999999999996,2022
974,James Cook,BUF,RB,10,MIN,4.1,19.6,5.0,0.1,1.7,1.1,7.6,0.0,0.1,0.1,3.1,-2.2200000000000006,2022
975,James Cook,BUF,RB,11,CLE,4.4,20.9,5.2,0.1,1.6,0.9,6.2,0.0,0.1,0.1,3.1,4.39,2022
787,James Cook,BUF,RB,12,DET,6.1,30.0,5.0,0.2,1.8,1.1,7.3,0.0,0.1,0.1,4.7,-2.2300000000000013,2022
920,James Cook,BUF,RB,13,NE,5.1,23.4,4.6,0.1,1.9,1.1,8.0,0.0,0.1,0.1,3.5,11.66,2022
620,James Cook,BUF,RB,14,NYJ,8.3,38.3,4.8,0.2,3.3,2.3,15.7,0.1,0.1,0.1,7.0,-7.0,2022
665,James Cook,BUF,RB,15,MIA,7.4,32.6,4.7,0.2,2.9,2.0,14.7,0.1,0.1,0.1,6.3,3.369999999999999,2022
664,James Cook,BUF,RB,16,CHI,7.2,33.7,4.9,0.2,2.8,1.9,13.7,0.1,0.1,0.1,6.3,9.359999999999998,2022
683,James Cook,BUF,RB,17,CIN,8.2,34.5,4.2,0.2,3.1,1.9,10.3,0.1,0.1,0.1,6.1,-6.38,2022
652,James Cook,BUF,RB,18,NE,8.3,36.3,4.5,0.2,3.0,2.0,13.3,0.1,0.1,0.1,6.6,-1.6600000000000001,2022
1451,James Develin,NE,FB,2,MIN,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.2,2.5,2014
1285,James Develin,NE,FB,3,LV,0.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.7,-1.7,2014
1403,James Develin,NE,FB,4,KC,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.3,-1.3,2014
1403,James Develin,NE,FB,5,CIN,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.3,1.3,2014
1451,James Develin,NE,FB,6,BUF,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.2,0.0,2014
1264,James Develin,NE,FB,7,NYJ,0.0,2.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.8,-2.8000000000000003,2014
1325,James Develin,NE,FB,8,CHI,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.5,-1.5,2014
1451,James Develin,NE,FB,11,IND,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.2,-1.2,2014
1451,James Develin,NE,FB,12,DET,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.2,-1.2,2014
1451,James Develin,NE,FB,13,GB,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.2,-1.2,2014
1451,James Develin,NE,FB,16,NYJ,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.2,-1.2,2014
1588,James Develin,NE,FB,1,ARI,0.3,0.9,0.0,0.0,0.43,0.3,1.7,0.0,0.0,0.0,0.3,-0.56,2016
1503,James Develin,NE,FB,2,MIA,0.5,1.7,0.0,0.0,0.28,0.2,1.8,0.0,0.0,0.0,0.4,-0.55,2016
1515,James Develin,NE,FB,3,HOU,0.6,1.7,2.0,0.0,0.43,0.3,1.7,0.0,0.0,0.0,0.3,-0.6399999999999999,2016
1730,James Develin,NE,FB,4,BUF,0.1,0.3,0.0,0.0,0.28,0.2,1.3,0.0,0.0,0.0,0.2,-0.36,2016
1365,James Develin,NE,FB,5,CLE,0.6,2.1,2.0,0.0,0.72,0.5,3.8,0.0,0.0,0.0,0.6,-1.0899999999999999,2016
1603,James Develin,NE,FB,6,CIN,0.2,0.8,0.0,0.0,0.28,0.2,1.7,0.0,0.0,0.0,0.2,-0.45,2016
1753,James Develin,NE,FB,7,PIT,0.1,0.2,0.0,0.0,0.28,0.2,1.2,0.0,0.0,0.0,0.1,-0.33999999999999997,2016
1786,James Develin,NE,FB,8,BUF,0.1,0.4,0.0,0.0,0.14,0.1,0.7,0.0,0.0,0.0,0.1,-0.21000000000000002,2016
1659,James Develin,NE,FB,10,SEA,0.2,0.7,0.0,0.0,0.28,0.2,1.4,0.0,0.0,0.0,0.2,-0.41000000000000003,2016
1556,James Develin,NE,FB,11,SF,0.3,1.0,0.0,0.0,0.28,0.2,1.9,0.0,0.0,0.0,0.3,-0.49000000000000005,2016
1556,James Develin,NE,FB,12,NYJ,0.3,1.0,0.0,0.0,0.28,0.2,1.9,0.0,0.0,0.0,0.3,1.01,2016
1786,James Develin,NE,FB,13,LAR,0.1,0.3,0.0,0.0,0.14,0.1,0.8,0.0,0.0,0.0,0.1,-0.21000000000000002,2016
1810,James Develin,NE,FB,14,BAL,0.0,0.2,0.0,0.0,0.14,0.1,0.6,0.0,0.0,0.0,0.1,-0.18,2016
1753,James Develin,NE,FB,15,DEN,0.0,0.1,0.0,0.0,0.28,0.2,1.3,0.0,0.0,0.0,0.1,1.9599999999999997,2016
1698,James Develin,NE,FB,16,NYJ,0.1,0.1,0.0,0.0,0.28,0.2,1.8,0.0,0.0,0.0,0.2,0.61,2016
1630,James Develin,NE,FB,17,MIA,0.1,0.3,0.0,0.0,0.43,0.3,2.0,0.0,0.0,0.0,0.2,-0.53,2016
1747,James Develin,NE,FB,1,KC,0.1,0.3,0.0,0.0,0.14,0.1,1.2,0.0,0.0,0.0,0.2,-0.25,2017
1717,James Develin,NE,FB,2,NO,0.1,0.2,0.0,0.0,0.28,0.2,1.5,0.0,0.0,0.0,0.2,1.23,2017
1765,James Develin,NE,FB,3,HOU,0.0,0.1,0.0,0.0,0.14,0.1,1.1,0.0,0.0,0.0,0.1,-0.22000000000000003,2017
1759,James Develin,NE,FB,4,CAR,0.0,0.1,0.0,0.0,0.14,0.1,1.2,0.0,0.0,0.0,0.1,3.17,2017
1643,James Develin,NE,FB,5,TB,0.0,0.0,0.0,0.0,0.28,0.2,2.1,0.0,0.0,0.0,0.2,-0.41000000000000003,2017
1629,James Develin,NE,FB,6,NYJ,0.0,0.0,0.0,0.0,0.43,0.3,2.2,0.0,0.0,0.0,0.2,-0.52,2017
1629,James Develin,NE,FB,7,ATL,0.0,0.0,0.0,0.0,0.43,0.3,2.2,0.0,0.0,0.0,0.2,-0.52,2017
1775,James Develin,NE,FB,8,LAC,0.0,0.0,0.0,0.0,0.14,0.1,1.1,0.0,0.0,0.0,0.1,-0.21000000000000002,2017
1643,James Develin,NE,FB,10,DEN,0.0,0.0,0.0,0.0,0.43,0.3,2.1,0.0,0.0,0.0,0.2,3.09,2017
1605,James Develin,NE,FB,11,LV,0.0,0.0,0.0,0.0,0.43,0.3,2.4,0.0,0.0,0.0,0.2,-0.54,2017
1629,James Develin,NE,FB,12,MIA,0.0,0.0,0.0,0.0,0.43,0.3,2.2,0.0,0.0,0.0,0.2,-0.52,2017
1629,James Develin,NE,FB,13,BUF,0.0,0.0,0.0,0.0,0.43,0.3,2.2,0.0,0.0,0.0,0.2,-0.52,2017
1765,James Develin,NE,FB,14,MIA,0.0,0.0,0.0,0.0,0.14,0.1,1.2,0.0,0.0,0.0,0.1,0.98,2017
1765,James Develin,NE,FB,15,PIT,0.0,0.0,0.0,0.0,0.14,0.1,1.2,0.0,0.0,0.0,0.1,-0.22,2017
1257,James Develin,NE,FB,16,BUF,0.0,0.0,0.0,0.0,1.0,0.7,6.0,0.1,0.0,0.0,1.2,-1.9,2017
1283,James Develin,NE,FB,17,NYJ,0.0,0.0,0.0,0.0,0.72,0.5,4.2,0.1,0.0,0.0,1.0,-1.52,2017
1781,James Develin,NE,FB,1,HOU,0.0,0.0,0.0,0.0,0.14,0.1,1.3,0.0,0.0,0.0,0.1,5.97,2018
1483,James Develin,NE,FB,2,JAX,0.0,0.0,0.0,0.0,0.72,0.5,3.8,0.0,0.0,0.0,0.4,-0.88,2018
1416,James Develin,NE,FB,3,DET,0.0,0.0,0.0,0.0,0.86,0.6,4.6,0.0,0.0,0.0,0.5,-1.06,2018
1423,James Develin,NE,FB,4,MIA,0.0,0.0,0.0,0.0,0.86,0.6,4.5,0.0,0.0,0.0,0.4,-1.05,2018
1456,James Develin,NE,FB,5,IND,0.0,0.0,0.0,0.0,0.86,0.6,4.1,0.0,0.0,0.0,0.4,-1.01,2018
1532,James Develin,NE,FB,6,KC,0.0,0.0,0.0,0.0,0.57,0.4,3.3,0.0,0.0,0.0,0.3,1.5699999999999998,2018
1441,James Develin,NE,FB,7,CHI,0.0,0.1,0.0,0.0,1.0,0.7,4.2,0.0,0.0,0.0,0.4,-1.13,2018
1398,James Develin,NE,FB,8,BUF,0.3,0.9,0.0,0.0,1.0,0.7,3.9,0.0,0.0,0.0,0.5,0.52,2018
1461,James Develin,NE,FB,9,GB,0.0,0.1,0.0,0.0,0.86,0.6,3.9,0.0,0.0,0.0,0.4,0.0,2018
1398,James Develin,NE,FB,10,TEN,0.0,0.1,0.0,0.0,1.0,0.7,4.7,0.0,0.0,0.0,0.5,4.92,2018
1431,James Develin,NE,FB,12,NYJ,0.3,1.2,0.0,0.0,0.72,0.5,3.2,0.0,0.0,0.0,0.4,-0.94,2018
1615,James Develin,NE,FB,13,MIN,0.2,0.8,0.0,0.0,0.43,0.3,1.8,0.0,0.0,0.0,0.3,13.84,2018
1259,James Develin,NE,FB,14,MIA,0.3,1.3,0.0,0.1,0.43,0.3,2.0,0.0,0.0,0.0,0.9,4.970000000000001,2018
1259,James Develin,NE,FB,15,PIT,0.4,1.5,0.0,0.1,0.43,0.3,1.8,0.0,0.0,0.0,0.9,2.57,2018
1247,James Develin,NE,FB,16,BUF,0.4,1.2,0.0,0.1,0.72,0.5,3.4,0.0,0.0,0.0,1.1,-1.56,2018
1243,James Develin,NE,FB,17,NYJ,0.4,1.3,0.0,0.1,0.72,0.5,3.5,0.0,0.0,0.0,1.1,-0.3800000000000001,2018
1317,James Develin,NE,FB,1,PIT,0.4,1.1,0.0,0.1,0.72,0.5,3.3,0.0,0.0,0.0,1.0,-1.54,2019
1337,James Develin,NE,FB,2,MIA,0.3,0.9,0.0,0.1,0.57,0.4,2.5,0.0,0.0,0.0,0.9,-1.04,2019
444,James Robinson,JAX,RB,1,IND,13.3,51.1,3.9,0.3,2.48,1.8,13.5,0.1,0.1,0.1,8.7,-0.6600000000000001,2020
395,James Robinson,JAX,RB,2,TEN,15.9,59.6,3.8,0.3,2.34,1.7,13.0,0.1,0.1,0.1,9.5,9.64,2020
198,James Robinson,JAX,RB,3,MIA,16.7,69.4,4.1,0.5,3.31,2.4,20.6,0.1,0.1,0.1,12.4,15.9,2020
141,James Robinson,JAX,RB,4,CIN,17.0,72.3,4.2,0.6,3.58,2.6,23.2,0.1,0.2,0.2,13.4,-1.6499999999999986,2020
109,James Robinson,JAX,RB,5,HOU,17.8,74.8,4.2,0.6,4.0,2.9,25.7,0.1,0.2,0.2,13.8,-5.149999999999999,2020
70,James Robinson,JAX,RB,6,DET,17.0,74.2,4.4,0.7,4.27,3.1,27.8,0.1,0.2,0.2,14.6,-2.799999999999997,2020
215,James Robinson,JAX,RB,7,LAC,15.4,65.2,4.3,0.4,4.41,3.2,29.3,0.1,0.2,0.2,12.0,14.049999999999999,2020
83,James Robinson,JAX,RB,9,HOU,17.1,72.2,4.2,0.6,4.55,3.3,26.4,0.2,0.2,0.2,14.3,-2.0600000000000005,2020
91,James Robinson,JAX,RB,10,GB,18.9,79.7,4.2,0.5,4.0,2.9,24.1,0.2,0.2,0.2,14.2,-4.279999999999999,2020
155,James Robinson,JAX,RB,11,PIT,18.4,74.5,4.1,0.5,3.86,2.8,22.2,0.1,0.1,0.1,13.1,-4.67,2020
126,James Robinson,JAX,RB,12,CLE,18.6,78.3,4.1,0.5,4.0,2.9,23.2,0.1,0.1,0.1,13.6,10.250000000000004,2020
76,James Robinson,JAX,RB,13,MIN,19.2,80.6,4.3,0.6,4.55,3.3,24.1,0.1,0.1,0.1,14.5,4.830000000000002,2020
76,James Robinson,JAX,RB,14,TEN,18.9,78.7,4.2,0.6,4.69,3.4,26.0,0.1,0.1,0.1,14.5,-5.770000000000001,2020
172,James Robinson,JAX,RB,15,BAL,18.1,76.1,4.2,0.4,4.55,3.3,23.9,0.1,0.1,0.1,12.8,-1.9999999999999964,2020
162,James Robinson,JAX,RB,1,HOU,15.3,68.4,4.5,0.5,3.9,3.0,21.1,0.2,0.1,0.1,13.0,-7.749999999999998,2021
434,James Robinson,JAX,RB,2,DEN,10.2,48.3,4.8,0.3,3.8,3.0,21.4,0.1,0.1,0.1,9.2,-2.969999999999997,2021
323,James Robinson,JAX,RB,3,ARI,12.5,55.5,4.7,0.4,4.2,3.2,22.9,0.1,0.1,0.1,10.6,11.36,2021
281,James Robinson,JAX,RB,4,CIN,14.2,60.4,4.3,0.4,4.3,3.3,24.1,0.1,0.1,0.1,11.2,5.85,2021
220,James Robinson,JAX,RB,5,TEN,14.7,63.8,4.3,0.5,4.2,3.2,22.3,0.1,0.1,0.1,12.0,6.290000000000001,2021
159,James Robinson,JAX,RB,6,MIA,16.2,77.8,4.9,0.5,3.7,2.8,17.9,0.1,0.1,0.1,13.0,3.1300000000000043,2021
160,James Robinson,JAX,RB,8,SEA,16.8,76.0,4.5,0.5,4.1,2.9,19.6,0.1,0.1,0.1,13.0,-11.159999999999998,2021
342,James Robinson,JAX,RB,10,IND,14.0,58.9,4.2,0.4,4.0,2.7,17.4,0.1,0.1,0.1,10.4,5.07,2021
249,James Robinson,JAX,RB,11,SF,14.8,64.9,4.3,0.5,3.8,2.6,18.2,0.1,0.1,0.1,11.7,-2.709999999999999,2021
144,James Robinson,JAX,RB,12,ATL,16.4,72.0,4.5,0.6,4.1,3.0,19.8,0.1,0.1,0.1,13.2,-1.879999999999999,2021
253,James Robinson,JAX,RB,13,LAR,15.0,62.8,4.2,0.5,4.0,2.8,19.5,0.1,0.1,0.1,11.6,-10.129999999999997,2021
327,James Robinson,JAX,RB,14,TEN,13.9,58.4,4.1,0.4,3.9,2.7,19.2,0.1,0.1,0.1,10.6,-13.06,2021
165,James Robinson,JAX,RB,15,HOU,16.0,69.4,4.3,0.6,3.8,2.8,19.4,0.1,0.1,0.1,12.9,1.9200000000000017,2021
115,James Robinson,JAX,RB,16,NYJ,17.4,76.4,4.5,0.6,4.1,2.9,20.2,0.1,0.1,0.1,13.7,-15.760000000000002,2021
715,James Robinson,JAX,RB,1,WAS,7.5,29.9,3.8,0.2,2.2,1.4,10.3,0.1,0.1,0.1,5.6,12.680000000000003,2022
362,James Robinson,JAX,RB,2,IND,13.2,55.9,4.3,0.5,2.6,1.9,12.0,0.1,0.1,0.1,10.2,3.5100000000000016,2022
285,James Robinson,JAX,RB,3,LAC,15.0,63.7,4.3,0.5,2.7,2.0,12.0,0.1,0.1,0.1,11.0,7.4300000000000015,2022
263,James Robinson,JAX,RB,4,PHI,15.1,66.3,4.4,0.5,2.8,2.0,12.2,0.1,0.1,0.1,11.2,-10.549999999999999,2022
